,State,Year,Quarter,Txn_type,No_of_txn,amount
395,assam,2021,2,Peer-to-peer payments,11668399,51521387890.61253
396,assam,2021,2,Recharge & bill payments,9058005,2657676415.2458973
397,assam,2021,2,Merchant payments,4562669,4914753140.040101
398,assam,2021,2,Financial Services,49671,46106001.498141706
399,assam,2021,2,Others,94161,52549929.267157935
400,assam,2021,3,Peer-to-peer payments,15617592,64131823895.235466
401,assam,2021,3,Recharge & bill payments,10284267,3248364164.1984267
402,assam,2021,3,Merchant payments,7431371,8208706348.034584
403,assam,2021,3,Financial Services,39479,43889820.495989755
404,assam,2021,3,Others,131732,67715045.34317216
405,assam,2021,4,Peer-to-peer payments,21393962,86801625126.53499
406,assam,2021,4,Merchant payments,12895755,13378765005.905182
407,assam,2021,4,Recharge & bill payments,11484376,3842004488.3733196
408,assam,2021,4,Financial Services,60724,65456475.826191336
409,assam,2021,4,Others,185544,97116796.57575196
410,assam,2022,1,Peer-to-peer payments,27156085,108855352347.44865
411,assam,2022,1,Merchant payments,19011883,18833132506.022354
412,assam,2022,1,Recharge & bill payments,12474674,4424035840.366192
413,assam,2022,1,Financial Services,68432,73257991.39188361
414,assam,2022,1,Others,178812,94659207.47378007
415,assam,2022,2,Peer-to-peer payments,33879530,123829913105.31845
416,assam,2022,2,Merchant payments,28377534,24333260089.826862
417,assam,2022,2,Recharge & bill payments,13858113,4814695679.877083
418,assam,2022,2,Financial Services,50785,55549153.74320389
419,assam,2022,2,Others,168763,77624058.0178437
420,assam,2022,3,Peer-to-peer payments,37000266,127264703851.96637
421,assam,2022,3,Merchant payments,34935460,28789992307.161205
422,assam,2022,3,Recharge & bill payments,13974568,5295136932.037907
423,assam,2022,3,Financial Services,65066,62882386.459812224
424,assam,2022,3,Others,138451,76363577.27323309
425,assam,2022,4,Peer-to-peer payments,44828832,150693397669.18314
426,assam,2022,4,Merchant payments,43605784,36033810141.574844
427,assam,2022,4,Recharge & bill payments,15344794,5773980885.270762
428,assam,2022,4,Financial Services,74414,75960367.91633397
429,assam,2022,4,Others,127443,76370123.60102956
430,assam,2023,1,Merchant payments,48987048,39416860194.0
431,assam,2023,1,Peer-to-peer payments,48461200,166509153749.0
432,assam,2023,1,Recharge & bill payments,16113464,6266406177.0
433,assam,2023,1,Financial Services,82270,86978703.0
434,assam,2023,1,Others,116656,74768264.0
435,assam,2023,2,Merchant payments,62403711,45515248236.0
436,assam,2023,2,Peer-to-peer payments,57852989,182809282981.0
437,assam,2023,2,Recharge & bill payments,17858409,6631355080.0
438,assam,2023,2,Financial Services,81172,84797972.0
439,assam,2023,2,Others,94672,70104514.0
440,bihar,2018,1,Recharge & bill payments,3159922,375559206.7727593
441,bihar,2018,1,Peer-to-peer payments,2052089,5295346761.45083
442,bihar,2018,1,Financial Services,194295,33999413.87739952
443,bihar,2018,1,Merchant payments,138885,139827755.73655012
444,bihar,2018,1,Others,279111,201025034.17960182
445,bihar,2018,2,Recharge & bill payments,4346849,700649777.0602969
446,bihar,2018,2,Peer-to-peer payments,3447898,12141448845.077621
447,bihar,2018,2,Merchant payments,311487,318571872.8216527
448,bihar,2018,2,Financial Services,267433,45332532.096432865
449,bihar,2018,2,Others,258711,300128082.6160458
450,bihar,2018,3,Peer-to-peer payments,8893764,18695889187.89432
451,bihar,2018,3,Recharge & bill payments,4401439,804061398.5166465
452,bihar,2018,3,Merchant payments,586862,367608510.7261781
453,bihar,2018,3,Financial Services,274510,33276460.45213346
454,bihar,2018,3,Others,211229,234968821.31206354
455,bihar,2018,4,Peer-to-peer payments,8094296,26224303882.80399
456,bihar,2018,4,Recharge & bill payments,5469096,986310785.0093702
457,bihar,2018,4,Merchant payments,1680664,848968693.0665624
458,bihar,2018,4,Financial Services,237247,36199427.51318769
459,bihar,2018,4,Others,251098,302214380.18458414
460,bihar,2019,1,Peer-to-peer payments,16807040,38824078062.32093
461,bihar,2019,1,Recharge & bill payments,7036367,1333688182.5386746
462,bihar,2019,1,Merchant payments,2055267,1024996999.5279309
463,bihar,2019,1,Financial Services,204689,28599535.734409343
464,bihar,2019,1,Others,252871,291464734.4043106
465,bihar,2019,2,Peer-to-peer payments,15837449,58381285240.80835
466,bihar,2019,2,Recharge & bill payments,9279442,1996804238.2749753
467,bihar,2019,2,Merchant payments,4365465,2308145849.844257
468,bihar,2019,2,Financial Services,129603,63338108.53755434
469,bihar,2019,2,Others,348520,382864846.0767575
470,bihar,2019,3,Peer-to-peer payments,15446119,61831776093.09613
471,bihar,2019,3,Recharge & bill payments,9115040,2140566974.705637
472,bihar,2019,3,Merchant payments,7206001,3413490288.3137074
473,bihar,2019,3,Financial Services,89997,20145460.42764103
474,bihar,2019,3,Others,282743,286804437.7358033
475,bihar,2019,4,Peer-to-peer payments,26337842,86340631422.24606
476,bihar,2019,4,Recharge & bill payments,11358597,2649616529.830146
477,bihar,2019,4,Merchant payments,5519582,4177574379.0405855
478,bihar,2019,4,Financial Services,100192,18815964.761792127
479,bihar,2019,4,Others,214101,126788281.9306988
480,bihar,2020,1,Peer-to-peer payments,23163922,99873688132.9031
481,bihar,2020,1,Recharge & bill payments,13837430,3680590624.9006104
482,bihar,2020,1,Merchant payments,7822567,5562692116.5708065
483,bihar,2020,1,Financial Services,57233,23954789.407903705
484,bihar,2020,1,Others,200663,115927863.46366584
485,bihar,2020,2,Peer-to-peer payments,26572651,116244368941.33606
486,bihar,2020,2,Recharge & bill payments,19522564,5642294772.453551
487,bihar,2020,2,Merchant payments,7011681,6760404421.62296
488,bihar,2020,2,Financial Services,73119,54077813.2606806
489,bihar,2020,2,Others,206727,105377680.17075577
490,bihar,2020,3,Peer-to-peer payments,37294332,153664683751.53278
491,bihar,2020,3,Recharge & bill payments,19027978,6313780616.601829
492,bihar,2020,3,Merchant payments,14777337,13111735855.02769
493,bihar,2020,3,Financial Services,104135,81355476.16367023
494,bihar,2020,3,Others,299966,157309412.49242482
495,bihar,2020,4,Peer-to-peer payments,49432098,208484557891.42865
496,bihar,2020,4,Merchant payments,26750991,23185594534.30522
497,bihar,2020,4,Recharge & bill payments,19908687,6926960996.688756
498,bihar,2020,4,Financial Services,119416,100785736.00790763
499,bihar,2020,4,Others,380481,207713978.04223877
500,bihar,2021,1,Peer-to-peer payments,58566582,242013312361.31104
501,bihar,2021,1,Merchant payments,33959313,30171144593.369873
502,bihar,2021,1,Recharge & bill payments,21974086,8505455545.448764
503,bihar,2021,1,Financial Services,124277,112949858.25028673
504,bihar,2021,1,Others,308219,170787342.8481179
505,bihar,2021,2,Peer-to-peer payments,78694099,319758683264.15344
506,bihar,2021,2,Merchant payments,44686786,43458914639.77138
507,bihar,2021,2,Recharge & bill payments,31646149,11030849713.502428
508,bihar,2021,2,Financial Services,149791,116086345.91301711
509,bihar,2021,2,Others,426797,215721223.2386405
510,bihar,2021,3,Peer-to-peer payments,92785704,331514102784.2631
511,bihar,2021,3,Merchant payments,64094961,53849745604.9643
512,bihar,2021,3,Recharge & bill payments,30081746,11327303470.019915
513,bihar,2021,3,Financial Services,135748,130349071.61901987
514,bihar,2021,3,Others,572954,241260025.54569885
515,bihar,2021,4,Peer-to-peer payments,117340712,423665098014.2792
516,bihar,2021,4,Merchant payments,95992559,81729122295.53772
517,bihar,2021,4,Recharge & bill payments,30824177,13438634948.212643
518,bihar,2021,4,Financial Services,186298,173358268.82083318
519,bihar,2021,4,Others,783199,365400541.9114517
520,bihar,2022,1,Peer-to-peer payments,138085265,500024806542.69324
521,bihar,2022,1,Merchant payments,114892163,95507710275.50963
522,bihar,2022,1,Recharge & bill payments,30545266,15431605247.390364
523,bihar,2022,1,Financial Services,169722,148088975.22896564
524,bihar,2022,1,Others,698018,299484690.3236611
525,bihar,2022,2,Peer-to-peer payments,164119431,610448610667.7207
526,bihar,2022,2,Merchant payments,158289353,126423430586.42947
527,bihar,2022,2,Recharge & bill payments,36950622,17225668601.948982
528,bihar,2022,2,Financial Services,124199,116203820.91131489
529,bihar,2022,2,Others,661424,247541289.12967217
530,bihar,2022,3,Merchant payments,198273336,137873615624.72937
531,bihar,2022,3,Peer-to-peer payments,192304951,632747186972.1919
532,bihar,2022,3,Recharge & bill payments,46044353,20417791249.028316
533,bihar,2022,3,Financial Services,179533,161987346.1868727
534,bihar,2022,3,Others,565212,245905365.7791165
535,bihar,2022,4,Merchant payments,243777692,172924170171.63205
536,bihar,2022,4,Peer-to-peer payments,225487662,739870172148.0806
537,bihar,2022,4,Recharge & bill payments,47054083,22729599211.247635
538,bihar,2022,4,Financial Services,205989,199208429.5113938
539,bihar,2022,4,Others,559223,288999714.3604311
540,bihar,2023,1,Merchant payments,251601655,175053265606.0
541,bihar,2023,1,Peer-to-peer payments,245677870,836428049163.0
542,bihar,2023,1,Recharge & bill payments,49781169,27372239431.0
543,bihar,2023,1,Financial Services,194601,158138446.0
544,bihar,2023,1,Others,575900,265267298.0
545,bihar,2023,2,Merchant payments,330603039,214402873623.0
546,bihar,2023,2,Peer-to-peer payments,293616270,980139698305.0
547,bihar,2023,2,Recharge & bill payments,58928748,31064849666.0
548,bihar,2023,2,Financial Services,211722,190366037.0
549,bihar,2023,2,Others,573315,248957759.0
550,chandigarh,2018,1,Recharge & bill payments,201262,47479581.16264416
551,chandigarh,2018,1,Peer-to-peer payments,135136,527998849.34055936
552,chandigarh,2018,1,Merchant payments,21431,19477066.533276718
553,chandigarh,2018,1,Financial Services,8473,1865618.249949839
554,chandigarh,2018,1,Others,15593,16614305.58119321
555,chandigarh,2018,2,Recharge & bill payments,224548,76722906.67871952
556,chandigarh,2018,2,Peer-to-peer payments,194627,835296156.4220204
557,chandigarh,2018,2,Merchant payments,34606,29408471.506333277
558,chandigarh,2018,2,Financial Services,11927,3679451.8635118967
559,chandigarh,2018,2,Others,13376,16116275.274144217
560,chandigarh,2018,3,Peer-to-peer payments,295358,1217617705.9681761
561,chandigarh,2018,3,Recharge & bill payments,236445,100639674.6708905
562,chandigarh,2018,3,Merchant payments,64998,37560565.97386869
563,chandigarh,2018,3,Financial Services,7642,1302311.5967954171
564,chandigarh,2018,3,Others,12493,12234189.324580798
565,chandigarh,2018,4,Peer-to-peer payments,431461,1793871702.3196409
566,chandigarh,2018,4,Recharge & bill payments,310527,128130475.99274208
567,chandigarh,2018,4,Merchant payments,135266,94010713.60616027
568,chandigarh,2018,4,Financial Services,10008,2039811.3372037038
569,chandigarh,2018,4,Others,17854,14538888.5242277
570,chandigarh,2019,1,Peer-to-peer payments,689400,2123866601.6513758
571,chandigarh,2019,1,Recharge & bill payments,390610,161414934.10238376
572,chandigarh,2019,1,Merchant payments,169984,97230471.44089967
573,chandigarh,2019,1,Financial Services,7412,917030.9066760786
574,chandigarh,2019,1,Others,17070,12603012.342693318
575,chandigarh,2019,2,Peer-to-peer payments,604849,2339922407.523348
576,chandigarh,2019,2,Recharge & bill payments,342294,185659011.54417655
577,chandigarh,2019,2,Merchant payments,277811,152766864.66190332
578,chandigarh,2019,2,Financial Services,5590,839765.161351582
579,chandigarh,2019,2,Others,21926,13928050.053676538
580,chandigarh,2019,3,Peer-to-peer payments,722233,2815184152.8041325
581,chandigarh,2019,3,Merchant payments,447069,226535908.8355719
582,chandigarh,2019,3,Recharge & bill payments,308219,213884900.47217816
583,chandigarh,2019,3,Financial Services,2447,794918.674981478
584,chandigarh,2019,3,Others,26575,13282206.873976795
585,chandigarh,2019,4,Peer-to-peer payments,927850,3586763928.6423693
586,chandigarh,2019,4,Merchant payments,561630,318692521.79224944
587,chandigarh,2019,4,Recharge & bill payments,338203,237695594.96329552
588,chandigarh,2019,4,Financial Services,1911,654298.6785004465
589,chandigarh,2019,4,Others,21321,8707473.86293627
590,chandigarh,2020,1,Peer-to-peer payments,1087401,4421372542.468033
591,chandigarh,2020,1,Merchant payments,764832,438193845.4527705
592,chandigarh,2020,1,Recharge & bill payments,389851,257250007.2445577
593,chandigarh,2020,1,Financial Services,1574,1406138.1883251297
594,chandigarh,2020,1,Others,18853,8230536.662513691
595,chandigarh,2020,2,Peer-to-peer payments,766698,3293060119.5471582
596,chandigarh,2020,2,Merchant payments,390906,331423259.0003719
597,chandigarh,2020,2,Recharge & bill payments,361577,214425229.3354035
598,chandigarh,2020,2,Financial Services,1797,3982005.1176844486
599,chandigarh,2020,2,Others,7032,4125116.689457224
600,chandigarh,2020,3,Peer-to-peer payments,981986,4178346395.412492
601,chandigarh,2020,3,Merchant payments,796634,604271248.9262259
602,chandigarh,2020,3,Recharge & bill payments,366353,296964794.9657042
603,chandigarh,2020,3,Financial Services,2643,5254415.457263877
604,chandigarh,2020,3,Others,10470,4972498.603385328
605,chandigarh,2020,4,Merchant payments,1322026,939307675.8510206
606,chandigarh,2020,4,Peer-to-peer payments,1159377,4872318731.339843
607,chandigarh,2020,4,Recharge & bill payments,409997,320731281.94750684
608,chandigarh,2020,4,Financial Services,3346,4400109.748752326
609,chandigarh,2020,4,Others,17970,10005102.462219946
610,chandigarh,2021,1,Merchant payments,1799072,1210594490.0981498
611,chandigarh,2021,1,Peer-to-peer payments,1472084,5916467167.303293
612,chandigarh,2021,1,Recharge & bill payments,678396,451109555.33889335
613,chandigarh,2021,1,Financial Services,5111,7700394.761505902
614,chandigarh,2021,1,Others,15574,10549252.044153867
615,chandigarh,2021,2,Merchant payments,1926913,1390989390.7789688
616,chandigarh,2021,2,Peer-to-peer payments,1663559,6541132352.922333
617,chandigarh,2021,2,Recharge & bill payments,806710,467698864.6672056
618,chandigarh,2021,2,Financial Services,5502,7394941.032842191
619,chandigarh,2021,2,Others,14863,10458390.53475552
620,chandigarh,2021,3,Merchant payments,3179506,2245390329.2047896
621,chandigarh,2021,3,Peer-to-peer payments,2434417,8927868098.340746
622,chandigarh,2021,3,Recharge & bill payments,1008585,620437997.3899603
623,chandigarh,2021,3,Financial Services,5700,7960844.903971832
624,chandigarh,2021,3,Others,21170,14225734.853836158
625,chandigarh,2021,4,Merchant payments,4056249,3041038519.8233976
626,chandigarh,2021,4,Peer-to-peer payments,2797561,10610461952.107159
627,chandigarh,2021,4,Recharge & bill payments,1013153,693790747.2429855
628,chandigarh,2021,4,Financial Services,7038,10459431.863661807
629,chandigarh,2021,4,Others,24902,17832859.58125159
630,chandigarh,2022,1,Merchant payments,4511757,3264574793.4564357
631,chandigarh,2022,1,Peer-to-peer payments,3012464,11150701028.605722
632,chandigarh,2022,1,Recharge & bill payments,1046187,731347957.2152067
633,chandigarh,2022,1,Financial Services,7228,13538635.562948208
634,chandigarh,2022,1,Others,22855,14829134.999686666
635,chandigarh,2022,2,Merchant payments,6136803,3919372475.5605655
636,chandigarh,2022,2,Peer-to-peer payments,3489382,12549248085.111443
637,chandigarh,2022,2,Recharge & bill payments,1119367,792957088.5933374
638,chandigarh,2022,2,Financial Services,6673,8943857.181076445
639,chandigarh,2022,2,Others,20264,12978651.924569944
640,chandigarh,2022,3,Merchant payments,7665907,4713972532.82215
641,chandigarh,2022,3,Peer-to-peer payments,4423590,14788179156.481958
642,chandigarh,2022,3,Recharge & bill payments,1360342,1033530639.9360826
643,chandigarh,2022,3,Financial Services,8868,9918740.020967592
644,chandigarh,2022,3,Others,19466,14156668.144691642
645,chandigarh,2022,4,Merchant payments,10170372,6570336079.954211
646,chandigarh,2022,4,Peer-to-peer payments,5951989,20013621495.89691
647,chandigarh,2022,4,Recharge & bill payments,1749647,1267654269.1590745
648,chandigarh,2022,4,Financial Services,10778,12000766.356404984
649,chandigarh,2022,4,Others,22054,16141955.57281622
650,chandigarh,2023,1,Merchant payments,6460913,3374931077.0
651,chandigarh,2023,1,Peer-to-peer payments,2634119,8623572416.0
652,chandigarh,2023,1,Recharge & bill payments,700479,803831354.0
653,chandigarh,2023,1,Financial Services,8163,12527258.0
654,chandigarh,2023,1,Others,11931,10032289.0
655,chandigarh,2023,2,Merchant payments,7747501,3820964178.0
