,State,Year,Quarter,Pincode,Registered_users
5779,puducherry,2021,1,605011,18462
5780,puducherry,2021,1,605007,16918
5781,puducherry,2021,1,605001,16548
5782,puducherry,2021,1,605010,16417
5783,puducherry,2021,1,605013,16376
5784,puducherry,2021,2,605110,42482
5785,puducherry,2021,2,605107,31257
5786,puducherry,2021,2,605008,29084
5787,puducherry,2021,2,605004,28831
5788,puducherry,2021,2,605009,23778
5789,puducherry,2021,2,605011,19690
5790,puducherry,2021,2,605007,18079
5791,puducherry,2021,2,605001,17658
5792,puducherry,2021,2,605010,17498
5793,puducherry,2021,2,605013,17467
5794,puducherry,2021,3,605110,45619
5795,puducherry,2021,3,605107,33660
5796,puducherry,2021,3,605008,31097
5797,puducherry,2021,3,605004,30853
5798,puducherry,2021,3,605009,25458
5799,puducherry,2021,3,605011,21041
5800,puducherry,2021,3,605007,19440
5801,puducherry,2021,3,605001,18888
5802,puducherry,2021,3,605010,18753
5803,puducherry,2021,3,605013,18675
5804,puducherry,2021,4,605110,48727
5805,puducherry,2021,4,605107,35995
5806,puducherry,2021,4,605008,33154
5807,puducherry,2021,4,605004,32915
5808,puducherry,2021,4,605009,27171
5809,puducherry,2021,4,605011,22408
5810,puducherry,2021,4,605007,20753
5811,puducherry,2021,4,605001,20108
5812,puducherry,2021,4,605010,19971
5813,puducherry,2021,4,605013,19909
5814,puducherry,2022,1,605110,51639
5815,puducherry,2022,1,605107,38173
5816,puducherry,2022,1,605008,35063
5817,puducherry,2022,1,605004,34846
5818,puducherry,2022,1,605009,28729
5819,puducherry,2022,1,605011,23684
5820,puducherry,2022,1,605007,22006
5821,puducherry,2022,1,605001,21245
5822,puducherry,2022,1,605010,21139
5823,puducherry,2022,1,605013,21038
5824,puducherry,2022,2,605110,54423
5825,puducherry,2022,2,605107,40308
5826,puducherry,2022,2,605008,36856
5827,puducherry,2022,2,605004,36618
5828,puducherry,2022,2,605009,30254
5829,puducherry,2022,2,605011,24910
5830,puducherry,2022,2,605007,23152
5831,puducherry,2022,2,605001,22300
5832,puducherry,2022,2,605010,22248
5833,puducherry,2022,2,605013,22133
5834,puducherry,2022,3,605110,57334
5835,puducherry,2022,3,605107,42562
5836,puducherry,2022,3,605008,38768
5837,puducherry,2022,3,605004,38540
5838,puducherry,2022,3,605009,31818
5839,puducherry,2022,3,605011,26199
5840,puducherry,2022,3,605007,24425
5841,puducherry,2022,3,605001,23444
5842,puducherry,2022,3,605010,23414
5843,puducherry,2022,3,605013,23272
5844,puducherry,2022,4,605110,60161
5845,puducherry,2022,4,605107,44713
5846,puducherry,2022,4,605008,40658
5847,puducherry,2022,4,605004,40383
5848,puducherry,2022,4,605009,33355
5849,puducherry,2022,4,605011,27461
5850,puducherry,2022,4,605007,25628
5851,puducherry,2022,4,605001,24593
5852,puducherry,2022,4,605010,24548
5853,puducherry,2022,4,605013,24424
5854,puducherry,2023,1,605110,62885
5855,puducherry,2023,1,605107,46763
5856,puducherry,2023,1,605008,42383
5857,puducherry,2023,1,605004,42155
5858,puducherry,2023,1,605009,34866
5859,puducherry,2023,1,605011,28704
5860,puducherry,2023,1,605007,26765
5861,puducherry,2023,1,605010,25639
5862,puducherry,2023,1,605001,25633
5863,puducherry,2023,1,605013,25534
5864,puducherry,2023,2,605110,65371
5865,puducherry,2023,2,605107,48667
5866,puducherry,2023,2,605008,43969
5867,puducherry,2023,2,605004,43746
5868,puducherry,2023,2,605009,36129
5869,puducherry,2023,2,605011,29754
5870,puducherry,2023,2,605007,27796
5871,puducherry,2023,2,605010,26577
5872,puducherry,2023,2,605001,26555
5873,puducherry,2023,2,605013,26451
5874,punjab,2018,1,143001,43359
5875,punjab,2018,1,141008,22225
5876,punjab,2018,1,140603,18219
5877,punjab,2018,1,140301,17469
5878,punjab,2018,1,141001,17181
5879,punjab,2018,1,147001,16257
5880,punjab,2018,1,151001,14526
5881,punjab,2018,1,152116,14095
5882,punjab,2018,1,141003,13657
5883,punjab,2018,1,140308,12084
5884,punjab,2018,2,143001,59405
5885,punjab,2018,2,141008,30839
5886,punjab,2018,2,140603,24429
5887,punjab,2018,2,140301,23138
5888,punjab,2018,2,141001,22841
5889,punjab,2018,2,147001,21810
5890,punjab,2018,2,151001,19252
5891,punjab,2018,2,141003,18767
5892,punjab,2018,2,152116,18559
5893,punjab,2018,2,145001,16592
5894,punjab,2018,3,143001,76846
5895,punjab,2018,3,141008,40803
5896,punjab,2018,3,140603,30767
5897,punjab,2018,3,141001,28616
5898,punjab,2018,3,140301,28551
5899,punjab,2018,3,147001,27232
5900,punjab,2018,3,141003,24088
5901,punjab,2018,3,151001,23352
5902,punjab,2018,3,152116,22303
5903,punjab,2018,3,145001,21456
5904,punjab,2018,4,143001,99483
5905,punjab,2018,4,141008,52833
5906,punjab,2018,4,140603,38176
5907,punjab,2018,4,141001,36199
5908,punjab,2018,4,140301,35509
5909,punjab,2018,4,147001,34358
5910,punjab,2018,4,141003,31098
5911,punjab,2018,4,151001,28272
5912,punjab,2018,4,145001,27844
5913,punjab,2018,4,152116,26604
5914,punjab,2019,1,143001,119228
5915,punjab,2019,1,141008,64166
5916,punjab,2019,1,140603,45359
5917,punjab,2019,1,141001,42727
5918,punjab,2019,1,140301,42199
5919,punjab,2019,1,147001,40621
5920,punjab,2019,1,141003,37255
5921,punjab,2019,1,145001,33513
5922,punjab,2019,1,151001,32544
5923,punjab,2019,1,152116,30355
5924,punjab,2019,2,143001,142830
5925,punjab,2019,2,141008,75374
5926,punjab,2019,2,140603,51976
5927,punjab,2019,2,141001,51332
5928,punjab,2019,2,140301,49010
5929,punjab,2019,2,147001,48451
5930,punjab,2019,2,141003,43136
5931,punjab,2019,2,145001,38854
5932,punjab,2019,2,151001,36490
5933,punjab,2019,2,144001,35403
5934,punjab,2019,3,143001,163956
5935,punjab,2019,3,141008,86040
5936,punjab,2019,3,141001,59363
5937,punjab,2019,3,140603,58135
5938,punjab,2019,3,140301,55421
5939,punjab,2019,3,147001,55395
5940,punjab,2019,3,141003,48731
5941,punjab,2019,3,145001,43993
5942,punjab,2019,3,144001,41150
5943,punjab,2019,3,151001,41035
5944,punjab,2019,4,143001,181854
5945,punjab,2019,4,141008,95986
5946,punjab,2019,4,141001,65261
5947,punjab,2019,4,140603,63297
5948,punjab,2019,4,147001,60870
5949,punjab,2019,4,140301,60612
5950,punjab,2019,4,141003,53849
5951,punjab,2019,4,145001,48845
5952,punjab,2019,4,144001,45418
5953,punjab,2019,4,151001,44790
5954,punjab,2020,1,143001,202216
5955,punjab,2020,1,141008,107678
5956,punjab,2020,1,141001,71885
5957,punjab,2020,1,140603,68646
5958,punjab,2020,1,147001,66785
5959,punjab,2020,1,140301,66070
5960,punjab,2020,1,141003,59951
5961,punjab,2020,1,145001,53948
5962,punjab,2020,1,144001,49899
5963,punjab,2020,1,151001,48875
5964,punjab,2020,2,143001,223933
5965,punjab,2020,2,141008,121221
5966,punjab,2020,2,141001,78741
5967,punjab,2020,2,140603,73870
5968,punjab,2020,2,147001,73497
5969,punjab,2020,2,140301,70939
5970,punjab,2020,2,141003,66920
5971,punjab,2020,2,145001,60258
5972,punjab,2020,2,144001,54721
5973,punjab,2020,2,141007,54075
5974,punjab,2020,3,143001,247481
5975,punjab,2020,3,141008,134739
5976,punjab,2020,3,141001,85126
5977,punjab,2020,3,147001,80029
5978,punjab,2020,3,140603,79903
5979,punjab,2020,3,140301,77135
5980,punjab,2020,3,141003,73781
5981,punjab,2020,3,145001,65997
5982,punjab,2020,3,141007,60291
5983,punjab,2020,3,144001,59885
5984,punjab,2020,4,143001,271907
5985,punjab,2020,4,141008,148538
5986,punjab,2020,4,141001,92089
5987,punjab,2020,4,147001,86847
5988,punjab,2020,4,140603,86818
5989,punjab,2020,4,140301,83566
5990,punjab,2020,4,141003,80862
5991,punjab,2020,4,145001,71859
5992,punjab,2020,4,141007,66530
5993,punjab,2020,4,144001,65000
5994,punjab,2021,1,143001,293006
5995,punjab,2021,1,141008,160672
5996,punjab,2021,1,141001,98982
5997,punjab,2021,1,140603,93273
5998,punjab,2021,1,147001,93261
5999,punjab,2021,1,140301,89916
6000,punjab,2021,1,141003,87313
6001,punjab,2021,1,145001,77208
6002,punjab,2021,1,141007,72244
6003,punjab,2021,1,144001,69853
6004,punjab,2021,2,143001,313340
6005,punjab,2021,2,141008,172469
6006,punjab,2021,2,141001,105913
6007,punjab,2021,2,147001,99727
6008,punjab,2021,2,140603,99698
6009,punjab,2021,2,140301,96091
6010,punjab,2021,2,141003,93638
6011,punjab,2021,2,145001,82752
6012,punjab,2021,2,141007,77652
6013,punjab,2021,2,144001,74733
6014,punjab,2021,3,143001,335748
6015,punjab,2021,3,141008,185668
6016,punjab,2021,3,141001,113616
6017,punjab,2021,3,147001,106847
6018,punjab,2021,3,140603,106702
6019,punjab,2021,3,140301,102934
6020,punjab,2021,3,141003,100724
6021,punjab,2021,3,145001,88761
6022,punjab,2021,3,141007,83818
6023,punjab,2021,3,144001,80134
6024,punjab,2021,4,143001,357742
6025,punjab,2021,4,141008,198843
6026,punjab,2021,4,141001,121266
6027,punjab,2021,4,147001,113889
6028,punjab,2021,4,140603,113615
6029,punjab,2021,4,140301,109619
6030,punjab,2021,4,141003,107724
6031,punjab,2021,4,145001,94773
6032,punjab,2021,4,141007,90040
6033,punjab,2021,4,144001,85478
6034,punjab,2022,1,143001,378399
6035,punjab,2022,1,141008,211333
6036,punjab,2022,1,141001,128376
6037,punjab,2022,1,147001,120433
6038,punjab,2022,1,140603,120123
6039,punjab,2022,1,140301,115842
6040,punjab,2022,1,141003,114354
6041,punjab,2022,1,145001,100381
6042,punjab,2022,1,141007,95916
6043,punjab,2022,1,144001,90415
6044,punjab,2022,2,143001,397926
6045,punjab,2022,2,141008,223136
6046,punjab,2022,2,141001,135133
6047,punjab,2022,2,147001,126600
6048,punjab,2022,2,140603,126324
6049,punjab,2022,2,140301,121762
6050,punjab,2022,2,141003,120731
6051,punjab,2022,2,145001,105746
6052,punjab,2022,2,141007,101491
6053,punjab,2022,2,144001,95113
6054,punjab,2022,3,143001,418302
6055,punjab,2022,3,141008,235576
6056,punjab,2022,3,141001,142144
6057,punjab,2022,3,147001,132932
6058,punjab,2022,3,140603,132797
6059,punjab,2022,3,140301,127787
6060,punjab,2022,3,141003,127410
6061,punjab,2022,3,145001,111293
6062,punjab,2022,3,141007,107341
6063,punjab,2022,3,144001,100011
6064,punjab,2022,4,143001,438058
6065,punjab,2022,4,141008,247825
6066,punjab,2022,4,141001,149085
6067,punjab,2022,4,140603,139073
6068,punjab,2022,4,147001,138928
6069,punjab,2022,4,141003,133998
6070,punjab,2022,4,140301,133738
6071,punjab,2022,4,145001,116518
6072,punjab,2022,4,141007,113238
6073,punjab,2022,4,144001,104885
6074,punjab,2023,1,143001,456622
6075,punjab,2023,1,141008,259310
6076,punjab,2023,1,141001,155573
6077,punjab,2023,1,140603,144965
6078,punjab,2023,1,147001,144751
6079,punjab,2023,1,141003,140056
6080,punjab,2023,1,140301,139296
6081,punjab,2023,1,145001,121502
6082,punjab,2023,1,141007,118808
6083,punjab,2023,1,144001,109356
6084,punjab,2023,2,143001,473406
6085,punjab,2023,2,141008,270095
6086,punjab,2023,2,141001,161489
6087,punjab,2023,2,140603,150206
6088,punjab,2023,2,147001,150119
6089,punjab,2023,2,141003,145745
6090,punjab,2023,2,140301,144358
6091,punjab,2023,2,145001,126098
6092,punjab,2023,2,141007,124029
6093,punjab,2023,2,144001,113407
6094,rajasthan,2018,1,302012,68098
6095,rajasthan,2018,1,302020,50344
6096,rajasthan,2018,1,302029,49859
6097,rajasthan,2018,1,302015,47908
6098,rajasthan,2018,1,311001,46853
6099,rajasthan,2018,1,302017,45661
6100,rajasthan,2018,1,301001,39681
6101,rajasthan,2018,1,302001,39025
6102,rajasthan,2018,1,335001,36679
6103,rajasthan,2018,1,313001,36182
6104,rajasthan,2018,2,302012,89071
6105,rajasthan,2018,2,302020,65233
6106,rajasthan,2018,2,302029,64493
6107,rajasthan,2018,2,311001,61741
6108,rajasthan,2018,2,302015,61369
6109,rajasthan,2018,2,302017,58627
6110,rajasthan,2018,2,301001,52321
6111,rajasthan,2018,2,302001,51641
6112,rajasthan,2018,2,335001,48196
6113,rajasthan,2018,2,313001,46898
6114,rajasthan,2018,3,302012,107088
6115,rajasthan,2018,3,302020,79083
6116,rajasthan,2018,3,302029,77899
6117,rajasthan,2018,3,302015,73697
6118,rajasthan,2018,3,311001,73337
6119,rajasthan,2018,3,302017,70843
6120,rajasthan,2018,3,301001,62988
6121,rajasthan,2018,3,302001,62534
6122,rajasthan,2018,3,335001,57250
6123,rajasthan,2018,3,302013,55784
6124,rajasthan,2018,4,302012,128747
6125,rajasthan,2018,4,302020,94293
6126,rajasthan,2018,4,302029,93316
6127,rajasthan,2018,4,302015,87634
6128,rajasthan,2018,4,311001,87612
6129,rajasthan,2018,4,302017,84185
6130,rajasthan,2018,4,301001,75902
6131,rajasthan,2018,4,302001,75261
6132,rajasthan,2018,4,335001,70925
6133,rajasthan,2018,4,302013,67335
6134,rajasthan,2019,1,302012,152051
6135,rajasthan,2019,1,302029,110968
6136,rajasthan,2019,1,302020,109680
6137,rajasthan,2019,1,311001,105316
6138,rajasthan,2019,1,302015,100778
6139,rajasthan,2019,1,302017,97262
6140,rajasthan,2019,1,301001,89896
6141,rajasthan,2019,1,302001,89061
6142,rajasthan,2019,1,335001,82868
6143,rajasthan,2019,1,302013,79661
6144,rajasthan,2019,2,302012,168578
6145,rajasthan,2019,2,302029,122421
6146,rajasthan,2019,2,302020,120003
6147,rajasthan,2019,2,311001,118290
6148,rajasthan,2019,2,302015,109679
6149,rajasthan,2019,2,302017,105403
6150,rajasthan,2019,2,302001,104285
6151,rajasthan,2019,2,301001,101785
6152,rajasthan,2019,2,335001,92230
6153,rajasthan,2019,2,313001,90885
6154,rajasthan,2019,3,302012,185991
6155,rajasthan,2019,3,302029,134500
6156,rajasthan,2019,3,311001,131583
6157,rajasthan,2019,3,302020,130651
6158,rajasthan,2019,3,302015,118374
6159,rajasthan,2019,3,302001,117686
6160,rajasthan,2019,3,302017,114314
6161,rajasthan,2019,3,301001,112490
6162,rajasthan,2019,3,313001,103927
6163,rajasthan,2019,3,335001,101510
6164,rajasthan,2019,4,302012,201766
6165,rajasthan,2019,4,302029,146384
6166,rajasthan,2019,4,311001,143656
6167,rajasthan,2019,4,302020,140229
6168,rajasthan,2019,4,302001,128922
6169,rajasthan,2019,4,302015,126802
6170,rajasthan,2019,4,301001,122776
6171,rajasthan,2019,4,302017,122407
6172,rajasthan,2019,4,313001,115454
6173,rajasthan,2019,4,334001,112040
6174,rajasthan,2020,1,302012,217583
6175,rajasthan,2020,1,302029,158044
6176,rajasthan,2020,1,311001,157136
6177,rajasthan,2020,1,302020,149472
6178,rajasthan,2020,1,302001,139859
6179,rajasthan,2020,1,302015,133707
6180,rajasthan,2020,1,301001,133372
6181,rajasthan,2020,1,302017,129853
6182,rajasthan,2020,1,313001,127121
6183,rajasthan,2020,1,334001,123837
6184,rajasthan,2020,2,302012,233663
6185,rajasthan,2020,2,311001,169810
6186,rajasthan,2020,2,302029,168150
6187,rajasthan,2020,2,302020,157169
6188,rajasthan,2020,2,302001,149077
6189,rajasthan,2020,2,301001,143723
6190,rajasthan,2020,2,302015,139198
6191,rajasthan,2020,2,313001,138209
6192,rajasthan,2020,2,334001,136562
6193,rajasthan,2020,2,302017,136122
6194,rajasthan,2020,3,302012,253003
6195,rajasthan,2020,3,311001,183544
6196,rajasthan,2020,3,302029,181754
6197,rajasthan,2020,3,302020,168113
6198,rajasthan,2020,3,302001,159231
6199,rajasthan,2020,3,301001,154881
6200,rajasthan,2020,3,313001,151034
6201,rajasthan,2020,3,334001,149863
6202,rajasthan,2020,3,302015,147454
6203,rajasthan,2020,3,302017,144656
6204,rajasthan,2020,4,302012,271971
6205,rajasthan,2020,4,311001,197187
6206,rajasthan,2020,4,302029,194929
6207,rajasthan,2020,4,302020,179165
6208,rajasthan,2020,4,302001,169285
6209,rajasthan,2020,4,301001,165747
6210,rajasthan,2020,4,313001,164021
6211,rajasthan,2020,4,334001,163859
6212,rajasthan,2020,4,302015,155888
6213,rajasthan,2020,4,302017,153346
6214,rajasthan,2021,1,302012,292147
6215,rajasthan,2021,1,311001,212281
6216,rajasthan,2021,1,302029,209507
6217,rajasthan,2021,1,302020,191909
6218,rajasthan,2021,1,302001,180996
6219,rajasthan,2021,1,301001,178156
6220,rajasthan,2021,1,334001,177076
6221,rajasthan,2021,1,313001,176646
6222,rajasthan,2021,1,302015,166517
6223,rajasthan,2021,1,302017,164063
6224,rajasthan,2021,2,302012,312285
6225,rajasthan,2021,2,311001,227209
6226,rajasthan,2021,2,302029,223910
6227,rajasthan,2021,2,302020,204686
6228,rajasthan,2021,2,302001,192943
6229,rajasthan,2021,2,301001,190560
6230,rajasthan,2021,2,334001,189777
6231,rajasthan,2021,2,313001,188708
6232,rajasthan,2021,2,302015,177498
6233,rajasthan,2021,2,302017,174826
6234,rajasthan,2021,3,302012,335006
6235,rajasthan,2021,3,311001,244096
6236,rajasthan,2021,3,302029,240131
6237,rajasthan,2021,3,302020,218927
6238,rajasthan,2021,3,302001,206038
6239,rajasthan,2021,3,301001,204447
6240,rajasthan,2021,3,334001,204021
6241,rajasthan,2021,3,313001,202038
6242,rajasthan,2021,3,302015,189635
6243,rajasthan,2021,3,302017,186862
6244,rajasthan,2021,4,302012,357814
6245,rajasthan,2021,4,311001,261008
6246,rajasthan,2021,4,302029,256592
6247,rajasthan,2021,4,302020,233202
6248,rajasthan,2021,4,302001,219208
6249,rajasthan,2021,4,301001,218321
6250,rajasthan,2021,4,334001,218086
6251,rajasthan,2021,4,313001,215569
6252,rajasthan,2021,4,302015,201866
6253,rajasthan,2021,4,302017,199101
6254,rajasthan,2022,1,302012,379201
6255,rajasthan,2022,1,311001,276732
6256,rajasthan,2022,1,302029,271894
6257,rajasthan,2022,1,302020,246589
6258,rajasthan,2022,1,301001,231537
6259,rajasthan,2022,1,302001,231535
6260,rajasthan,2022,1,334001,231262
6261,rajasthan,2022,1,313001,228203
6262,rajasthan,2022,1,302015,213355
6263,rajasthan,2022,1,302017,210495
6264,rajasthan,2022,2,302012,399537
6265,rajasthan,2022,2,311001,291700
6266,rajasthan,2022,2,302029,286572
6267,rajasthan,2022,2,302020,259218
6268,rajasthan,2022,2,301001,244138
6269,rajasthan,2022,2,334001,243611
6270,rajasthan,2022,2,302001,243317
6271,rajasthan,2022,2,313001,240292
6272,rajasthan,2022,2,302015,224395
6273,rajasthan,2022,2,302017,221344
6274,rajasthan,2022,3,302012,420931
6275,rajasthan,2022,3,311001,307471
6276,rajasthan,2022,3,302029,301977
6277,rajasthan,2022,3,302020,272359
6278,rajasthan,2022,3,301001,257331
6279,rajasthan,2022,3,334001,256340
6280,rajasthan,2022,3,302001,255437
6281,rajasthan,2022,3,313001,252805
6282,rajasthan,2022,3,302015,235747
6283,rajasthan,2022,3,302017,232516
6284,rajasthan,2022,4,302012,442071
6285,rajasthan,2022,4,311001,323050
6286,rajasthan,2022,4,302029,317257
6287,rajasthan,2022,4,302020,285618
6288,rajasthan,2022,4,301001,270375
6289,rajasthan,2022,4,334001,268334
6290,rajasthan,2022,4,302001,267759
6291,rajasthan,2022,4,313001,265014
6292,rajasthan,2022,4,302015,247217
6293,rajasthan,2022,4,302017,243904
6294,rajasthan,2023,1,302012,461897
6295,rajasthan,2023,1,311001,337956
6296,rajasthan,2023,1,302029,331769
6297,rajasthan,2023,1,302020,298297
6298,rajasthan,2023,1,301001,282869
6299,rajasthan,2023,1,334001,280477
6300,rajasthan,2023,1,302001,279611
6301,rajasthan,2023,1,313001,276547
6302,rajasthan,2023,1,302015,258169
6303,rajasthan,2023,1,302017,254674
6304,rajasthan,2023,2,302012,479744
6305,rajasthan,2023,2,311001,351000
6306,rajasthan,2023,2,302029,344591
6307,rajasthan,2023,2,302020,308962
6308,rajasthan,2023,2,301001,293892
6309,rajasthan,2023,2,334001,291407
6310,rajasthan,2023,2,302001,289431
6311,rajasthan,2023,2,313001,287049
6312,rajasthan,2023,2,302015,267121
6313,rajasthan,2023,2,302017,263717
6314,sikkim,2018,1,737101,3490
6315,sikkim,2018,1,737102,2643
6316,sikkim,2018,1,737132,2313
6317,sikkim,2018,1,737135,1769
6318,sikkim,2018,1,737134,1743
6319,sikkim,2018,1,737126,1175
6320,sikkim,2018,1,737113,1019
6321,sikkim,2018,1,737120,994
6322,sikkim,2018,1,737136,931
6323,sikkim,2018,1,737103,856
6324,sikkim,2018,2,737101,4767
6325,sikkim,2018,2,737102,3632
6326,sikkim,2018,2,737132,3280
6327,sikkim,2018,2,737134,2541
6328,sikkim,2018,2,737135,2447
6329,sikkim,2018,2,737126,1652
6330,sikkim,2018,2,737120,1495
6331,sikkim,2018,2,737113,1414
6332,sikkim,2018,2,737136,1257
6333,sikkim,2018,2,737103,1181
6334,sikkim,2018,3,737101,6302
6335,sikkim,2018,3,737102,4818
6336,sikkim,2018,3,737132,4053
6337,sikkim,2018,3,737134,3387
6338,sikkim,2018,3,737135,3199
6339,sikkim,2018,3,737126,2325
6340,sikkim,2018,3,737120,2052
6341,sikkim,2018,3,737113,1970
6342,sikkim,2018,3,737103,1626
6343,sikkim,2018,3,737136,1612
6344,sikkim,2018,4,737101,8184
6345,sikkim,2018,4,737102,6096
6346,sikkim,2018,4,737132,4951
6347,sikkim,2018,4,737134,4401
6348,sikkim,2018,4,737135,4040
6349,sikkim,2018,4,737126,3058
6350,sikkim,2018,4,737120,2748
6351,sikkim,2018,4,737113,2604
6352,sikkim,2018,4,737103,2161
6353,sikkim,2018,4,737136,1980
6354,sikkim,2019,1,737101,9811
6355,sikkim,2019,1,737102,7390
6356,sikkim,2019,1,737132,5823
6357,sikkim,2019,1,737134,5484
6358,sikkim,2019,1,737135,4863
6359,sikkim,2019,1,737126,3693
6360,sikkim,2019,1,737120,3393
6361,sikkim,2019,1,737113,3139
6362,sikkim,2019,1,737103,2669
6363,sikkim,2019,1,737136,2338
6364,sikkim,2019,2,737101,11751
6365,sikkim,2019,2,737102,8730
6366,sikkim,2019,2,737132,6732
6367,sikkim,2019,2,737134,6641
6368,sikkim,2019,2,737135,5696
6369,sikkim,2019,2,737126,4655
6370,sikkim,2019,2,737120,3941
6371,sikkim,2019,2,737113,3858
6372,sikkim,2019,2,737103,3239
6373,sikkim,2019,2,737121,2827
6374,sikkim,2019,3,737101,13584
6375,sikkim,2019,3,737102,9884
6376,sikkim,2019,3,737134,7809
6377,sikkim,2019,3,737132,7615
6378,sikkim,2019,3,737135,6481
6379,sikkim,2019,3,737126,5557
6380,sikkim,2019,3,737113,4526
6381,sikkim,2019,3,737120,4413
6382,sikkim,2019,3,737103,3643
6383,sikkim,2019,3,737121,3356
6384,sikkim,2019,4,737101,15223
6385,sikkim,2019,4,737102,11002
6386,sikkim,2019,4,737134,8964
6387,sikkim,2019,4,737132,8456
6388,sikkim,2019,4,737135,7240
6389,sikkim,2019,4,737126,6464
6390,sikkim,2019,4,737113,5181
6391,sikkim,2019,4,737120,4869
6392,sikkim,2019,4,737103,3999
6393,sikkim,2019,4,737121,3995
6394,sikkim,2020,1,737101,17139
6395,sikkim,2020,1,737102,12201
6396,sikkim,2020,1,737134,10222
6397,sikkim,2020,1,737132,9292
6398,sikkim,2020,1,737135,8051
6399,sikkim,2020,1,737126,7462
6400,sikkim,2020,1,737113,5869
6401,sikkim,2020,1,737120,5305
6402,sikkim,2020,1,737121,4720
6403,sikkim,2020,1,737103,4434
6404,sikkim,2020,2,737101,19227
6405,sikkim,2020,2,737102,13610
6406,sikkim,2020,2,737134,11915
6407,sikkim,2020,2,737132,10447
6408,sikkim,2020,2,737135,9160
6409,sikkim,2020,2,737126,8958
6410,sikkim,2020,2,737113,6822
6411,sikkim,2020,2,737120,5833
6412,sikkim,2020,2,737121,5749
6413,sikkim,2020,2,737103,4938
6414,sikkim,2020,3,737101,21525
6415,sikkim,2020,3,737102,15094
6416,sikkim,2020,3,737134,13624
6417,sikkim,2020,3,737132,11586
6418,sikkim,2020,3,737135,10222
6419,sikkim,2020,3,737126,10158
6420,sikkim,2020,3,737113,7782
6421,sikkim,2020,3,737121,6733
6422,sikkim,2020,3,737120,6342
6423,sikkim,2020,3,737103,5456
6424,sikkim,2020,4,737101,23744
6425,sikkim,2020,4,737102,16577
6426,sikkim,2020,4,737134,15077
6427,sikkim,2020,4,737132,12638
6428,sikkim,2020,4,737126,11350
6429,sikkim,2020,4,737135,11169
6430,sikkim,2020,4,737113,8583
6431,sikkim,2020,4,737121,7474
6432,sikkim,2020,4,737120,6926
6433,sikkim,2020,4,737103,5977
6434,sikkim,2021,1,737101,25663
6435,sikkim,2021,1,737102,17843
6436,sikkim,2021,1,737134,16236
6437,sikkim,2021,1,737132,13649
6438,sikkim,2021,1,737126,12273
6439,sikkim,2021,1,737135,12017
6440,sikkim,2021,1,737113,9258
6441,sikkim,2021,1,737121,8095
6442,sikkim,2021,1,737120,7423
6443,sikkim,2021,1,737103,6443
6444,sikkim,2021,2,737101,27441
6445,sikkim,2021,2,737102,19098
6446,sikkim,2021,2,737134,17409
6447,sikkim,2021,2,737132,14618
6448,sikkim,2021,2,737126,13159
6449,sikkim,2021,2,737135,12879
6450,sikkim,2021,2,737113,9970
6451,sikkim,2021,2,737121,8689
6452,sikkim,2021,2,737120,7948
6453,sikkim,2021,2,737103,6915
6454,sikkim,2021,3,737101,29396
6455,sikkim,2021,3,737102,20468
6456,sikkim,2021,3,737134,18740
6457,sikkim,2021,3,737132,15682
6458,sikkim,2021,3,737126,14145
6459,sikkim,2021,3,737135,13811
6460,sikkim,2021,3,737113,10760
6461,sikkim,2021,3,737121,9361
6462,sikkim,2021,3,737120,8604
6463,sikkim,2021,3,737103,7436
6464,sikkim,2021,4,737101,31343
6465,sikkim,2021,4,737102,21810
6466,sikkim,2021,4,737134,20001
6467,sikkim,2021,4,737132,16715
6468,sikkim,2021,4,737126,15175
6469,sikkim,2021,4,737135,14764
6470,sikkim,2021,4,737113,11524
6471,sikkim,2021,4,737121,10012
6472,sikkim,2021,4,737120,9245
6473,sikkim,2021,4,737103,7965
6474,sikkim,2022,1,737101,33157
6475,sikkim,2022,1,737102,23098
6476,sikkim,2022,1,737134,21281
6477,sikkim,2022,1,737132,17728
6478,sikkim,2022,1,737126,16079
6479,sikkim,2022,1,737135,15654
6480,sikkim,2022,1,737113,12301
6481,sikkim,2022,1,737121,10688
6482,sikkim,2022,1,737120,9820
6483,sikkim,2022,1,737103,8440
6484,sikkim,2022,2,737101,34848
6485,sikkim,2022,2,737102,24299
6486,sikkim,2022,2,737134,22433
6487,sikkim,2022,2,737132,18657
6488,sikkim,2022,2,737126,16979
6489,sikkim,2022,2,737135,16506
6490,sikkim,2022,2,737113,13025
6491,sikkim,2022,2,737121,11289
6492,sikkim,2022,2,737120,10381
6493,sikkim,2022,2,737103,8885
6494,sikkim,2022,3,737101,36580
6495,sikkim,2022,3,737102,25512
6496,sikkim,2022,3,737134,23630
6497,sikkim,2022,3,737132,19633
6498,sikkim,2022,3,737126,17775
6499,sikkim,2022,3,737135,17399
6500,sikkim,2022,3,737113,13634
6501,sikkim,2022,3,737121,11780
6502,sikkim,2022,3,737120,10901
6503,sikkim,2022,3,737103,9349
6504,sikkim,2022,4,737101,38348
6505,sikkim,2022,4,737102,26669
6506,sikkim,2022,4,737134,24659
6507,sikkim,2022,4,737132,20507
6508,sikkim,2022,4,737126,18512
6509,sikkim,2022,4,737135,18170
6510,sikkim,2022,4,737113,14122
6511,sikkim,2022,4,737121,12204
6512,sikkim,2022,4,737120,11369
6513,sikkim,2022,4,737103,9731
