,State,Year,Quarter,District,Count,Amount
7422,madhya-pradesh,2020,2,narsinghpur district,937615,1747257364.1219687
7423,madhya-pradesh,2020,2,jabalpur district,2318052,4127023650.0580335
7424,madhya-pradesh,2020,2,hoshangabad district,1066800,1911483431.6098528
7425,madhya-pradesh,2020,2,vidisha district,1117516,2114809476.4918907
7426,madhya-pradesh,2020,2,balaghat district,1264576,2249262810.331126
7427,madhya-pradesh,2020,2,singrauli district,1241316,2418071609.3089905
7428,madhya-pradesh,2020,2,betul district,1295916,2035034813.1244156
7429,madhya-pradesh,2020,2,sidhi district,594134,1251703559.0171533
7430,madhya-pradesh,2020,2,datia district,371197,814911322.7150948
7431,madhya-pradesh,2020,2,dewas district,1913320,3316587068.9901175
7432,madhya-pradesh,2020,2,sheopur district,287598,632810944.0852447
7433,madhya-pradesh,2020,2,neemuch district,647097,1070993929.1466343
7434,madhya-pradesh,2020,2,raisen district,1262637,2158327798.903433
7435,madhya-pradesh,2020,2,mandsaur district,988154,1894387003.6147099
7436,madhya-pradesh,2020,2,barwani district,504022,917979409.5245919
7437,madhya-pradesh,2020,2,katni district,697772,1227357562.792697
7438,madhya-pradesh,2020,2,dindori district,294665,642902838.0419433
7439,madhya-pradesh,2020,2,shivpuri district,765616,1802939903.2152252
7440,madhya-pradesh,2020,2,gwalior district,2624767,4775816368.953523
7441,madhya-pradesh,2020,2,anuppur district,528535,980195492.1188455
7442,madhya-pradesh,2020,2,agar malwa district,457894,1029333871.0899696
7443,madhya-pradesh,2020,2,ashoknagar district,411999,915854462.0085747
7444,madhya-pradesh,2020,2,sagar district,1633278,2989078262.6091557
7445,madhya-pradesh,2020,2,niwari district,163980,323550911.7835422
7446,madhya-pradesh,2020,2,rewa district,1877915,3929625254.5108595
7447,madhya-pradesh,2020,2,shajapur district,963692,2009109363.1431725
7448,madhya-pradesh,2020,2,ujjain district,2060273,3502234253.7629013
7449,madhya-pradesh,2020,2,bhind district,860061,1567302614.122136
7450,madhya-pradesh,2020,2,tikamgarh district,433833,870779989.0139148
7451,madhya-pradesh,2020,2,seoni district,919072,1876111768.6759331
7452,madhya-pradesh,2020,2,harda district,437409,923750328.2977577
7453,madhya-pradesh,2020,2,burhanpur district,448472,721369190.5894086
7454,madhya-pradesh,2020,2,damoh district,503111,957636734.1200182
7455,madhya-pradesh,2020,2,bhopal district,14074026,27679446324.45678
7456,madhya-pradesh,2020,2,jhabua district,345216,610389566.3608975
7457,madhya-pradesh,2020,2,dhar district,1792207,2906918483.5859733
7458,madhya-pradesh,2020,2,guna district,900412,2035955767.9419765
7459,madhya-pradesh,2020,2,east nimar district,941821,1549743255.6353426
7460,madhya-pradesh,2020,2,chhindwara district,1950309,3543387312.8824368
7461,madhya-pradesh,2020,2,umaria district,340098,646825289.7004355
7462,madhya-pradesh,2020,2,mandla district,480536,850370429.2975839
7463,madhya-pradesh,2020,2,indore district,13320426,28685653051.73161
7464,madhya-pradesh,2020,2,shahdol district,791555,1542516881.0136995
7465,madhya-pradesh,2020,2,ratlam district,1214400,2377066090.0951204
7466,madhya-pradesh,2020,2,panna district,411969,812220357.4162296
7467,madhya-pradesh,2020,2,chhatarpur district,788845,1487940663.8813524
7468,madhya-pradesh,2020,3,morena district,1099715,2513158393.7834206
7469,madhya-pradesh,2020,3,alirajpur district,161857,315733167.6023681
7470,madhya-pradesh,2020,3,sehore district,2512141,4197137117.0135603
7471,madhya-pradesh,2020,3,rajgarh district,1602252,3377561392.8752184
7472,madhya-pradesh,2020,3,khargone district,1565121,3022308238.455488
7473,madhya-pradesh,2020,3,satna district,1679598,2978185557.314616
7474,madhya-pradesh,2020,3,narsinghpur district,1085273,1966793014.8668842
7475,madhya-pradesh,2020,3,jabalpur district,3568035,6733555697.65695
7476,madhya-pradesh,2020,3,hoshangabad district,1307021,2338006892.4798374
7477,madhya-pradesh,2020,3,vidisha district,1426125,2699925269.6631885
7478,madhya-pradesh,2020,3,balaghat district,1530617,2772263232.7115154
7479,madhya-pradesh,2020,3,singrauli district,1641125,3159908500.4134684
7480,madhya-pradesh,2020,3,betul district,1615774,2736945398.3651123
7481,madhya-pradesh,2020,3,sidhi district,746341,1582656775.540965
7482,madhya-pradesh,2020,3,datia district,436118,971355519.2469969
7483,madhya-pradesh,2020,3,dewas district,2498225,4394184455.067969
7484,madhya-pradesh,2020,3,sheopur district,310991,657392233.1006646
7485,madhya-pradesh,2020,3,neemuch district,806043,1532695172.0352588
7486,madhya-pradesh,2020,3,raisen district,1624365,2628295544.8023915
7487,madhya-pradesh,2020,3,mandsaur district,1213750,2435251645.050977
7488,madhya-pradesh,2020,3,barwani district,615021,1216096421.4877262
7489,madhya-pradesh,2020,3,katni district,902355,1601344230.3695135
7490,madhya-pradesh,2020,3,dindori district,362774,759222383.9067988
7491,madhya-pradesh,2020,3,shivpuri district,918103,2176411286.46308
7492,madhya-pradesh,2020,3,gwalior district,3978884,7817520356.40003
7493,madhya-pradesh,2020,3,anuppur district,664283,1208285677.2640462
7494,madhya-pradesh,2020,3,agar malwa district,488774,1136830442.3464022
7495,madhya-pradesh,2020,3,ashoknagar district,482485,1045446572.5930719
7496,madhya-pradesh,2020,3,sagar district,2022389,3708622884.307446
7497,madhya-pradesh,2020,3,niwari district,193815,392982412.9041935
7498,madhya-pradesh,2020,3,rewa district,2086383,3959365505.5119104
7499,madhya-pradesh,2020,3,shajapur district,1095702,2192556605.5590897
7500,madhya-pradesh,2020,3,ujjain district,2921971,5297389626.97533
7501,madhya-pradesh,2020,3,bhind district,979454,2048190964.4234414
7502,madhya-pradesh,2020,3,tikamgarh district,491496,959433739.9285225
7503,madhya-pradesh,2020,3,seoni district,1053694,2089162276.3583918
7504,madhya-pradesh,2020,3,harda district,500606,931935805.3629215
7505,madhya-pradesh,2020,3,burhanpur district,572555,1021350623.0124195
7506,madhya-pradesh,2020,3,damoh district,570162,1143180966.9786525
7507,madhya-pradesh,2020,3,bhopal district,29560361,57525605025.512215
7508,madhya-pradesh,2020,3,jhabua district,373102,726655151.9990163
7509,madhya-pradesh,2020,3,dhar district,2527639,4260243322.8625326
7510,madhya-pradesh,2020,3,guna district,1133377,2443104469.436231
7511,madhya-pradesh,2020,3,east nimar district,1094471,1837941946.6685963
7512,madhya-pradesh,2020,3,chhindwara district,2113701,3726188140.6403146
7513,madhya-pradesh,2020,3,umaria district,421809,769775751.4985476
7514,madhya-pradesh,2020,3,mandla district,574815,1031317389.1257836
7515,madhya-pradesh,2020,3,indore district,17544816,31851463020.761208
7516,madhya-pradesh,2020,3,shahdol district,971434,1856954171.3874404
7517,madhya-pradesh,2020,3,ratlam district,1510708,3061414644.969604
7518,madhya-pradesh,2020,3,panna district,475441,957142671.47175
7519,madhya-pradesh,2020,3,chhatarpur district,946814,1935232278.0025325
7520,madhya-pradesh,2020,4,morena district,1558956,3953477371.0844607
7521,madhya-pradesh,2020,4,alirajpur district,218291,424965978.9104811
7522,madhya-pradesh,2020,4,sehore district,3633263,6071266571.198605
7523,madhya-pradesh,2020,4,rajgarh district,2246137,4772213369.075053
7524,madhya-pradesh,2020,4,khargone district,2316421,4494479655.685021
7525,madhya-pradesh,2020,4,satna district,2441893,4730850081.038763
7526,madhya-pradesh,2020,4,narsinghpur district,1564453,3012480790.481521
7527,madhya-pradesh,2020,4,jabalpur district,5245511,9769636688.245636
7528,madhya-pradesh,2020,4,hoshangabad district,2019683,3611030904.960101
7529,madhya-pradesh,2020,4,vidisha district,2048942,3935091664.6853313
7530,madhya-pradesh,2020,4,balaghat district,2264084,4327237253.639404
7531,madhya-pradesh,2020,4,singrauli district,2307583,4532106287.064731
7532,madhya-pradesh,2020,4,betul district,2338983,4155886908.7823052
7533,madhya-pradesh,2020,4,sidhi district,1056459,2364979330.568928
7534,madhya-pradesh,2020,4,datia district,610567,1444388557.2025342
7535,madhya-pradesh,2020,4,dewas district,3659099,6453013619.067839
7536,madhya-pradesh,2020,4,sheopur district,426813,952730306.344766
7537,madhya-pradesh,2020,4,neemuch district,1138127,2294476553.4443235
7538,madhya-pradesh,2020,4,raisen district,2354383,3795545559.4399776
7539,madhya-pradesh,2020,4,mandsaur district,1702849,3599293908.404353
7540,madhya-pradesh,2020,4,barwani district,942429,1900039062.7421885
7541,madhya-pradesh,2020,4,katni district,1313363,2477741226.3747687
7542,madhya-pradesh,2020,4,dindori district,507945,1044878188.248591
7543,madhya-pradesh,2020,4,shivpuri district,1338636,3314285091.4967794
7544,madhya-pradesh,2020,4,gwalior district,6115831,12129267094.949297
7545,madhya-pradesh,2020,4,anuppur district,968828,1811583633.9311845
7546,madhya-pradesh,2020,4,agar malwa district,687422,1634982482.057491
7547,madhya-pradesh,2020,4,ashoknagar district,668278,1488084429.997281
7548,madhya-pradesh,2020,4,sagar district,2882971,5341735254.358236
7549,madhya-pradesh,2020,4,niwari district,263987,587169247.896822
7550,madhya-pradesh,2020,4,rewa district,3045335,6440539078.097477
7551,madhya-pradesh,2020,4,shajapur district,1557727,3122785610.328477
7552,madhya-pradesh,2020,4,ujjain district,4280284,7849328204.967745
7553,madhya-pradesh,2020,4,bhind district,1375781,3148511019.9693475
7554,madhya-pradesh,2020,4,tikamgarh district,689996,1420798584.005221
7555,madhya-pradesh,2020,4,seoni district,1518741,3105941827.2872486
7556,madhya-pradesh,2020,4,harda district,745011,1358337158.1672018
7557,madhya-pradesh,2020,4,burhanpur district,835693,1468116825.198771
7558,madhya-pradesh,2020,4,damoh district,795381,1648755982.6143954
7559,madhya-pradesh,2020,4,bhopal district,38492334,67905952477.88091
7560,madhya-pradesh,2020,4,jhabua district,526191,1047606013.2590923
7561,madhya-pradesh,2020,4,dhar district,3833814,6450900581.257767
7562,madhya-pradesh,2020,4,guna district,1650908,3557970760.124153
7563,madhya-pradesh,2020,4,east nimar district,1569591,2763633316.014061
7564,madhya-pradesh,2020,4,chhindwara district,3170211,5890642613.695305
7565,madhya-pradesh,2020,4,umaria district,610841,1162284635.422002
7566,madhya-pradesh,2020,4,mandla district,834886,1577936333.7968326
7567,madhya-pradesh,2020,4,indore district,25715586,42359214660.836296
7568,madhya-pradesh,2020,4,shahdol district,1463780,2800510419.8428364
7569,madhya-pradesh,2020,4,ratlam district,2168894,4568608001.31349
7570,madhya-pradesh,2020,4,panna district,643236,1391244910.903994
7571,madhya-pradesh,2020,4,chhatarpur district,1286133,2810603686.0107274
7572,madhya-pradesh,2021,1,morena district,1642617,4076150820.817652
7573,madhya-pradesh,2021,1,alirajpur district,228504,499989236.2147408
7574,madhya-pradesh,2021,1,sehore district,3804912,6207673600.695251
7575,madhya-pradesh,2021,1,rajgarh district,2591177,5531194245.644239
7576,madhya-pradesh,2021,1,khargone district,2478158,5022742955.5200615
7577,madhya-pradesh,2021,1,satna district,2437515,4816296175.732275
7578,madhya-pradesh,2021,1,narsinghpur district,1563580,3177530090.9502044
7579,madhya-pradesh,2021,1,jabalpur district,6508756,11341470367.935308
7580,madhya-pradesh,2021,1,hoshangabad district,2149209,3776567780.379984
7581,madhya-pradesh,2021,1,vidisha district,2319909,4298632208.617512
7582,madhya-pradesh,2021,1,balaghat district,2315936,4600620055.8422165
7583,madhya-pradesh,2021,1,singrauli district,2282715,4545863631.10256
7584,madhya-pradesh,2021,1,betul district,2398625,4370416166.62771
7585,madhya-pradesh,2021,1,sidhi district,1032630,2364548733.167993
7586,madhya-pradesh,2021,1,datia district,635398,1461101645.6413937
7587,madhya-pradesh,2021,1,dewas district,3992803,6833124438.36656
7588,madhya-pradesh,2021,1,sheopur district,441474,999133018.2733552
7589,madhya-pradesh,2021,1,neemuch district,1242613,2652786981.404075
7590,madhya-pradesh,2021,1,raisen district,2579640,4173866749.222631
7591,madhya-pradesh,2021,1,mandsaur district,1919705,4173482937.968442
7592,madhya-pradesh,2021,1,barwani district,1067563,2248538999.422863
7593,madhya-pradesh,2021,1,katni district,1402614,2685443831.9587994
7594,madhya-pradesh,2021,1,dindori district,490349,1119999389.1933413
7595,madhya-pradesh,2021,1,shivpuri district,1542033,3503136658.411132
7596,madhya-pradesh,2021,1,gwalior district,7162483,13365571399.680473
7597,madhya-pradesh,2021,1,anuppur district,1029032,1990314404.9951131
7598,madhya-pradesh,2021,1,agar malwa district,811955,1905456871.832835
7599,madhya-pradesh,2021,1,ashoknagar district,744766,1569426631.4587264
7600,madhya-pradesh,2021,1,sagar district,3149917,5653447301.758538
7601,madhya-pradesh,2021,1,niwari district,260101,590317182.3799706
7602,madhya-pradesh,2021,1,rewa district,2905406,6260073492.301879
7603,madhya-pradesh,2021,1,shajapur district,1726969,3385896058.8933268
7604,madhya-pradesh,2021,1,ujjain district,4926814,8661804508.825623
7605,madhya-pradesh,2021,1,bhind district,1375999,3080179035.102253
7606,madhya-pradesh,2021,1,tikamgarh district,709159,1447720949.1649184
7607,madhya-pradesh,2021,1,seoni district,1598317,3496206162.0875216
7608,madhya-pradesh,2021,1,harda district,783753,1460099482.774878
7609,madhya-pradesh,2021,1,burhanpur district,901398,1614553569.2762008
7610,madhya-pradesh,2021,1,damoh district,823880,1759875819.6421342
7611,madhya-pradesh,2021,1,bhopal district,67309234,101725720745.41441
7612,madhya-pradesh,2021,1,jhabua district,597586,1283708735.7876873
7613,madhya-pradesh,2021,1,dhar district,4368739,7366487165.421755
7614,madhya-pradesh,2021,1,guna district,1882964,3799877430.5001893
7615,madhya-pradesh,2021,1,east nimar district,1695991,3040530342.986616
7616,madhya-pradesh,2021,1,chhindwara district,3281453,6171721022.75809
7617,madhya-pradesh,2021,1,umaria district,634168,1277673278.1828122
7618,madhya-pradesh,2021,1,mandla district,858851,1727915177.2945933
7619,madhya-pradesh,2021,1,indore district,37457244,53867415617.00962
7620,madhya-pradesh,2021,1,shahdol district,1585789,3112033780.186758
7621,madhya-pradesh,2021,1,ratlam district,2401427,5101007536.79729
7622,madhya-pradesh,2021,1,panna district,633224,1480548117.2572706
7623,madhya-pradesh,2021,1,chhatarpur district,1313444,2858061843.406745
7624,madhya-pradesh,2021,2,morena district,2232701,5471936992.439699
7625,madhya-pradesh,2021,2,alirajpur district,337155,789494451.9712551
7626,madhya-pradesh,2021,2,sehore district,4199604,7779826903.455323
7627,madhya-pradesh,2021,2,rajgarh district,3307789,7622592229.322117
7628,madhya-pradesh,2021,2,khargone district,3055934,6344132532.300082
7629,madhya-pradesh,2021,2,satna district,3121411,6595997323.027988
7630,madhya-pradesh,2021,2,narsinghpur district,1855069,3989323922.9231024
7631,madhya-pradesh,2021,2,jabalpur district,6808088,12879587251.083906
7632,madhya-pradesh,2021,2,hoshangabad district,2539274,5124085752.314121
7633,madhya-pradesh,2021,2,vidisha district,2818313,6172397703.696194
7634,madhya-pradesh,2021,2,balaghat district,2827665,5854873523.380617
7635,madhya-pradesh,2021,2,singrauli district,2696777,5447820052.838381
7636,madhya-pradesh,2021,2,betul district,2817683,5192964519.8560095
7637,madhya-pradesh,2021,2,sidhi district,1411602,3442541641.9027777
7638,madhya-pradesh,2021,2,datia district,827843,2030280649.48903
7639,madhya-pradesh,2021,2,dewas district,4430778,8482648817.275978
7640,madhya-pradesh,2021,2,sheopur district,584509,1455672322.9169302
7641,madhya-pradesh,2021,2,neemuch district,1431573,2946323814.211005
7642,madhya-pradesh,2021,2,raisen district,2995052,5530806419.500374
7643,madhya-pradesh,2021,2,mandsaur district,2219684,4866467550.907891
7644,madhya-pradesh,2021,2,barwani district,1345781,2884332779.3154306
7645,madhya-pradesh,2021,2,katni district,1723310,3464169343.490756
7646,madhya-pradesh,2021,2,dindori district,608674,1511466140.246748
7647,madhya-pradesh,2021,2,shivpuri district,1989814,4908158568.955133
7648,madhya-pradesh,2021,2,gwalior district,7475892,15466583871.368427
7649,madhya-pradesh,2021,2,anuppur district,1244262,2337702544.040525
