,State,Year,Quarter,Pincode,Transaction_count,Transaction_amount
4160,madhya-pradesh,2019,1,452010,432653,720758844.8395721
4161,madhya-pradesh,2019,1,462021,419303,316072420.79677904
4162,madhya-pradesh,2019,1,462010,389412,347672223.73239464
4163,madhya-pradesh,2019,2,462001,6704852,11443970357.937914
4164,madhya-pradesh,2019,2,452005,4253651,7470815433.988805
4165,madhya-pradesh,2019,2,482001,1116887,1903950972.5445337
4166,madhya-pradesh,2019,2,462021,597802,404946329.5388553
4167,madhya-pradesh,2019,2,452001,575129,873647635.5393763
4168,madhya-pradesh,2019,2,452010,497913,813285367.1900495
4169,madhya-pradesh,2019,2,462022,493951,475968874.6167083
4170,madhya-pradesh,2019,2,462023,475553,488470240.3268646
4171,madhya-pradesh,2019,2,461001,434348,771524186.5255004
4172,madhya-pradesh,2019,2,455001,418034,723340186.7757671
4173,madhya-pradesh,2019,3,462001,6269219,11834863354.419373
4174,madhya-pradesh,2019,3,452005,4366960,8065739923.082
4175,madhya-pradesh,2019,3,482001,1055603,1863763891.845798
4176,madhya-pradesh,2019,3,452001,1043588,1225514212.4561656
4177,madhya-pradesh,2019,3,462021,940540,505580483.3014368
4178,madhya-pradesh,2019,3,462022,918349,630186966.3543744
4179,madhya-pradesh,2019,3,452010,898555,1133787666.1670172
4180,madhya-pradesh,2019,3,462023,839430,652641997.9865594
4181,madhya-pradesh,2019,3,462003,731558,627704960.5340548
4182,madhya-pradesh,2019,3,462016,679665,620156231.9334133
4183,madhya-pradesh,2019,4,462001,6837881,13576912651.586494
4184,madhya-pradesh,2019,4,452005,5504197,10818308924.232718
4185,madhya-pradesh,2019,4,452001,1476430,1587077410.4156427
4186,madhya-pradesh,2019,4,452010,1305226,1524380730.2016387
4187,madhya-pradesh,2019,4,482001,1266715,2344608582.0637045
4188,madhya-pradesh,2019,4,462008,1257486,1667617803.0829244
4189,madhya-pradesh,2019,4,462021,1105950,608200651.5174402
4190,madhya-pradesh,2019,4,462022,980305,761376331.7498667
4191,madhya-pradesh,2019,4,462023,973492,815982424.4087061
4192,madhya-pradesh,2019,4,462003,859025,801636587.5680897
4193,madhya-pradesh,2020,1,452005,8311339,16391514714.613842
4194,madhya-pradesh,2020,1,462008,6548078,13044490028.62577
4195,madhya-pradesh,2020,1,462001,2197233,4135614413.401725
4196,madhya-pradesh,2020,1,482001,1675660,3288419374.5668755
4197,madhya-pradesh,2020,1,452001,1568004,1682081172.7628899
4198,madhya-pradesh,2020,1,452010,1519272,1717412983.0519361
4199,madhya-pradesh,2020,1,462021,981968,596828292.4093003
4200,madhya-pradesh,2020,1,462023,973781,866222103.5313101
4201,madhya-pradesh,2020,1,462022,953629,819880210.5237169
4202,madhya-pradesh,2020,1,455001,923744,1429885804.0247233
4203,madhya-pradesh,2020,2,462008,7083405,18733977853.722977
4204,madhya-pradesh,2020,2,452005,7027354,18569853904.900497
4205,madhya-pradesh,2020,2,455001,991925,1616822890.5676188
4206,madhya-pradesh,2020,2,480001,754370,1531783295.94457
4207,madhya-pradesh,2020,2,452010,737841,1149552894.4925904
4208,madhya-pradesh,2020,2,462001,701101,1247621766.3037615
4209,madhya-pradesh,2020,2,462022,666290,731581581.2761979
4210,madhya-pradesh,2020,2,482001,656493,1401864444.3086805
4211,madhya-pradesh,2020,2,482002,566179,956557626.1959183
4212,madhya-pradesh,2020,2,466001,526600,863069994.055345
4213,madhya-pradesh,2020,3,462008,18608188,42836925858.3958
4214,madhya-pradesh,2020,3,452005,6059895,13662742990.190998
4215,madhya-pradesh,2020,3,452010,1520843,2092911874.7978008
4216,madhya-pradesh,2020,3,455001,1413770,2339700967.461785
4217,madhya-pradesh,2020,3,462001,1289565,2421154415.1092215
4218,madhya-pradesh,2020,3,482001,1258497,2665546564.0821686
4219,madhya-pradesh,2020,3,452001,982572,1690061462.937074
4220,madhya-pradesh,2020,3,452016,937996,1493171910.2876134
4221,madhya-pradesh,2020,3,462022,918271,1064260342.2780193
4222,madhya-pradesh,2020,3,482002,897854,1644475543.5609841
4223,madhya-pradesh,2020,4,462008,20637374,44520942803.43779
4224,madhya-pradesh,2020,4,452005,6210457,13040333253.394245
4225,madhya-pradesh,2020,4,452010,2556422,3329001378.928961
4226,madhya-pradesh,2020,4,462001,2187046,3998691301.3604746
4227,madhya-pradesh,2020,4,455001,2091495,3468605469.585371
4228,madhya-pradesh,2020,4,452001,1955323,2956333499.0736675
4229,madhya-pradesh,2020,4,482001,1733750,3424103520.708811
4230,madhya-pradesh,2020,4,452016,1505055,2282925453.891755
4231,madhya-pradesh,2020,4,482002,1446070,2729484076.063352
4232,madhya-pradesh,2020,4,462022,1415361,1654509281.4695334
4233,madhya-pradesh,2021,1,462008,45920869,76097617508.03973
4234,madhya-pradesh,2021,1,452005,12368534,20333650796.901794
4235,madhya-pradesh,2021,1,452010,3157169,3746274998.491168
4236,madhya-pradesh,2021,1,452001,3031347,3622956355.0610266
4237,madhya-pradesh,2021,1,482001,2626795,4524235375.162897
4238,madhya-pradesh,2021,1,462001,2567784,4163932826.9056225
4239,madhya-pradesh,2021,1,455001,2284442,3592982816.355874
4240,madhya-pradesh,2021,1,452016,1784180,2566937156.63353
4241,madhya-pradesh,2021,1,452020,1717447,2091704739.9569988
4242,madhya-pradesh,2021,1,462022,1690582,1841285115.5522735
4243,madhya-pradesh,2021,2,462008,57596018,101902493881.58667
4244,madhya-pradesh,2021,2,452005,15823586,28475955866.25344
4245,madhya-pradesh,2021,2,482001,2855889,5204968517.899942
4246,madhya-pradesh,2021,2,462001,2370403,4281025788.0650344
4247,madhya-pradesh,2021,2,455001,2302486,3993109709.3966684
4248,madhya-pradesh,2021,2,452010,2206070,3293341962.5959606
4249,madhya-pradesh,2021,2,452016,1499795,2613982955.748446
4250,madhya-pradesh,2021,2,482002,1485190,3016062223.170359
4251,madhya-pradesh,2021,2,474003,1462678,3035718857.693515
4252,madhya-pradesh,2021,2,462022,1427896,1878688339.995509
4253,madhya-pradesh,2021,3,462008,74987334,111259178579.96481
4254,madhya-pradesh,2021,3,452005,22164070,34600062075.11777
4255,madhya-pradesh,2021,3,452010,4126900,5116995913.025614
4256,madhya-pradesh,2021,3,462001,4073176,6413114865.672185
4257,madhya-pradesh,2021,3,482001,4031874,6533062681.252631
4258,madhya-pradesh,2021,3,452001,3814262,4939628151.9133415
4259,madhya-pradesh,2021,3,455001,3411019,5155527776.477329
4260,madhya-pradesh,2021,3,452016,2531200,3787124072.2546887
4261,madhya-pradesh,2021,3,482002,2368726,4169091721.011275
4262,madhya-pradesh,2021,3,452020,2340962,2917120877.2309227
4263,madhya-pradesh,2021,4,462008,97987017,145639258182.99155
4264,madhya-pradesh,2021,4,452005,29248862,46290695147.06075
4265,madhya-pradesh,2021,4,452010,5218813,6467043620.67884
4266,madhya-pradesh,2021,4,452001,5218642,6458915106.776723
4267,madhya-pradesh,2021,4,482001,5053220,8127214279.304961
4268,madhya-pradesh,2021,4,462001,4713553,7350145336.897413
4269,madhya-pradesh,2021,4,455001,4258695,6645714914.574454
4270,madhya-pradesh,2021,4,452016,3186800,4819897276.049288
4271,madhya-pradesh,2021,4,482002,3144266,5557372411.427554
4272,madhya-pradesh,2021,4,452020,3140760,3797721234.7283487
4273,madhya-pradesh,2022,1,462008,119378084,172143368941.89307
4274,madhya-pradesh,2022,1,452005,31734667,48510760291.24387
4275,madhya-pradesh,2022,1,452010,5959407,7263031626.194959
4276,madhya-pradesh,2022,1,452001,5914289,7022464203.9865265
4277,madhya-pradesh,2022,1,482001,5835918,9193584003.745905
4278,madhya-pradesh,2022,1,462001,5434974,8295117043.417895
4279,madhya-pradesh,2022,1,455001,4842367,7496773908.540472
4280,madhya-pradesh,2022,1,452020,3814949,4530100209.355485
4281,madhya-pradesh,2022,1,452016,3736352,5627028238.401191
4282,madhya-pradesh,2022,1,482002,3535166,6311233940.343891
4283,madhya-pradesh,2022,2,462008,137837715,198147341166.69937
4284,madhya-pradesh,2022,2,452005,32975727,49649233331.68253
4285,madhya-pradesh,2022,2,452010,7218657,8588780339.697897
4286,madhya-pradesh,2022,2,452001,7076259,8193327848.437268
4287,madhya-pradesh,2022,2,482001,7032988,10760742332.972424
4288,madhya-pradesh,2022,2,462001,6697994,10032979289.040089
4289,madhya-pradesh,2022,2,455001,5419403,8410015999.6397705
4290,madhya-pradesh,2022,2,452016,4554580,6766903710.683275
4291,madhya-pradesh,2022,2,452020,4540833,5308580645.850723
4292,madhya-pradesh,2022,2,482002,4137398,7303848628.662529
4293,madhya-pradesh,2022,3,480001,164538285,229267141662.06653
4294,madhya-pradesh,2022,3,452005,77073821,101859170927.72552
4295,madhya-pradesh,2022,3,462001,71155689,88368119988.3176
4296,madhya-pradesh,2022,3,462008,45855523,61686718219.72676
4297,madhya-pradesh,2022,3,452001,7471847,8380329351.691161
4298,madhya-pradesh,2022,3,452010,7434496,8613771374.952038
4299,madhya-pradesh,2022,3,482001,7298840,10084918117.362762
4300,madhya-pradesh,2022,3,455001,5949409,8464115413.365906
4301,madhya-pradesh,2022,3,452016,4729334,6525836937.885269
4302,madhya-pradesh,2022,3,452020,4724444,5158456072.730925
4303,madhya-pradesh,2022,4,480001,240053791,341860974379.64307
4304,madhya-pradesh,2022,4,462001,97808901,128469913290.68195
4305,madhya-pradesh,2022,4,452005,87303087,120221960106.04953
4306,madhya-pradesh,2022,4,462008,47477990,64112954199.65948
4307,madhya-pradesh,2022,4,452010,8385618,9603879189.200314
4308,madhya-pradesh,2022,4,452001,8324463,9357366072.945831
4309,madhya-pradesh,2022,4,484001,7999283,10647567573.56091
4310,madhya-pradesh,2022,4,455001,6345033,9374516187.892769
4311,madhya-pradesh,2022,4,482001,6308229,8847328414.794556
4312,madhya-pradesh,2022,4,456006,5717266,8822242705.533184
4313,madhya-pradesh,2023,1,452010,14391624,15680458030.0
4314,madhya-pradesh,2023,1,452001,14094641,14822292290.0
4315,madhya-pradesh,2023,1,455001,10566960,14874334816.0
4316,madhya-pradesh,2023,1,452016,9754124,12833893570.0
4317,madhya-pradesh,2023,1,452020,9635966,9858637706.0
4318,madhya-pradesh,2023,1,462001,9437009,13241536953.0
4319,madhya-pradesh,2023,1,482002,8155813,12886924293.0
4320,madhya-pradesh,2023,1,480001,7298063,10150946108.0
4321,madhya-pradesh,2023,1,456006,7137453,10581745693.0
4322,madhya-pradesh,2023,1,452056,7100822,6850712272.0
4323,madhya-pradesh,2023,2,452010,16775309,17599630935.0
4324,madhya-pradesh,2023,2,452001,15444170,16225695598.0
4325,madhya-pradesh,2023,2,455001,11754423,16267757379.0
4326,madhya-pradesh,2023,2,452016,11289518,14592601524.0
4327,madhya-pradesh,2023,2,452020,10607233,10763494980.0
4328,madhya-pradesh,2023,2,462001,10472913,14299584232.0
4329,madhya-pradesh,2023,2,482002,9291906,14120594466.0
4330,madhya-pradesh,2023,2,480001,8338427,11524539430.0
4331,madhya-pradesh,2023,2,456006,8186052,11792395966.0
4332,madhya-pradesh,2023,2,452003,8015376,9036271011.0
4333,maharashtra,2018,1,400008,2227885,3105208723.475169
4334,maharashtra,2018,1,411001,1055656,1413523605.5956619
4335,maharashtra,2018,1,411057,168299,280533305.27763397
4336,maharashtra,2018,1,410501,156090,192733705.886016
4337,maharashtra,2018,1,400606,121105,201559877.88188544
4338,maharashtra,2018,1,411033,118850,165427380.13732243
4339,maharashtra,2018,1,411014,114748,209175471.82276022
4340,maharashtra,2018,1,431003,104719,116259679.45781952
4341,maharashtra,2018,1,411041,101787,119594030.23584342
4342,maharashtra,2018,1,421302,95135,137262044.1129402
4343,maharashtra,2018,2,400008,2631405,4703762207.003538
4344,maharashtra,2018,2,411001,1316115,2145613783.5507014
4345,maharashtra,2018,2,411057,242519,422304488.8299024
4346,maharashtra,2018,2,410501,218820,316770191.1098889
4347,maharashtra,2018,2,411014,166457,324218025.22867304
4348,maharashtra,2018,2,411033,157641,261252656.0200929
4349,maharashtra,2018,2,400606,148846,279715772.85043585
4350,maharashtra,2018,2,421302,135128,270573714.7319163
4351,maharashtra,2018,2,411041,133107,189328050.52410924
4352,maharashtra,2018,2,431003,130057,200245075.75779852
4353,maharashtra,2018,3,400008,3111609,5436005565.196791
4354,maharashtra,2018,3,411001,1689517,2829639683.4067717
4355,maharashtra,2018,3,410501,508646,591587000.3501817
4356,maharashtra,2018,3,411057,422874,611270873.2667295
4357,maharashtra,2018,3,411014,265735,483326747.3794536
4358,maharashtra,2018,3,411033,238408,390743516.5145781
4359,maharashtra,2018,3,431003,204502,302541720.1772945
4360,maharashtra,2018,3,421302,201404,447312674.99639803
4361,maharashtra,2018,3,411028,200254,344862780.4685549
4362,maharashtra,2018,3,411041,189200,286384151.7948901
4363,maharashtra,2018,4,400008,4586309,8474903607.1238575
4364,maharashtra,2018,4,411001,2176631,3917444399.4306126
4365,maharashtra,2018,4,411057,652006,884095179.2798569
4366,maharashtra,2018,4,410501,518442,769817705.9044026
4367,maharashtra,2018,4,411014,420715,700159714.8560562
4368,maharashtra,2018,4,421302,400213,785501091.8436023
4369,maharashtra,2018,4,411028,376373,529931830.9797609
4370,maharashtra,2018,4,411033,344206,531815628.96831757
4371,maharashtra,2018,4,400708,314305,368619264.9520594
4372,maharashtra,2018,4,400072,289541,484031730.62145823
4373,maharashtra,2019,1,400008,6494529,10238553958.763014
4374,maharashtra,2019,1,411006,5641935,9202990658.01836
4375,maharashtra,2019,1,411001,2376027,3441020708.2644687
4376,maharashtra,2019,1,411057,1291680,1352213398.9662242
4377,maharashtra,2019,1,410501,936769,1088531393.1142068
4378,maharashtra,2019,1,411033,705098,796780363.891503
4379,maharashtra,2019,1,411014,703615,1011657285.7105505
4380,maharashtra,2019,1,421302,650588,1016319465.7605121
4381,maharashtra,2019,1,411028,593884,747314892.8314726
4382,maharashtra,2019,1,411041,578580,575340284.1574556
4383,maharashtra,2019,2,411006,22544991,34073354893.758354
4384,maharashtra,2019,2,400008,6827030,12401411002.36563
4385,maharashtra,2019,2,411057,2165856,1701151988.4702284
4386,maharashtra,2019,2,411033,1250933,1052200366.1481376
4387,maharashtra,2019,2,411014,1105699,1253903071.6756992
4388,maharashtra,2019,2,411041,994726,710421676.6720306
4389,maharashtra,2019,2,411028,822458,919595179.7844033
4390,maharashtra,2019,2,410501,816802,1127101247.649397
4391,maharashtra,2019,2,411046,736036,711637511.4949976
4392,maharashtra,2019,2,440002,684074,1196325635.67382
4393,maharashtra,2019,3,411006,25995035,42031275308.282005
4394,maharashtra,2019,3,400008,7234595,14467758895.186302
4395,maharashtra,2019,3,411057,4113075,2568524077.835992
4396,maharashtra,2019,3,411033,2374065,1596921146.357568
4397,maharashtra,2019,3,411014,2158511,1880558906.2308745
4398,maharashtra,2019,3,411041,1863384,1151240194.4651384
4399,maharashtra,2019,3,411028,1473236,1359277972.777671
4400,maharashtra,2019,3,411046,1399162,1112254282.503057
4401,maharashtra,2019,3,411038,1367646,963376797.4875424
4402,maharashtra,2019,3,410501,1268839,1480979342.3825912
4403,maharashtra,2019,4,411006,32779718,51360244641.273315
4404,maharashtra,2019,4,400008,10498727,22289347327.905037
4405,maharashtra,2019,4,411057,5242853,3141185779.034028
4406,maharashtra,2019,4,411004,4505845,5714251438.585219
4407,maharashtra,2019,4,411014,3033141,2406336857.5454073
4408,maharashtra,2019,4,411033,3008684,2018214638.8403163
4409,maharashtra,2019,4,411041,2544534,1467560436.8215373
4410,maharashtra,2019,4,411028,1970393,1750661972.7623062
4411,maharashtra,2019,4,411046,1918669,1432422961.6746247
4412,maharashtra,2019,4,411038,1808324,1188240881.385167
4413,maharashtra,2020,1,411004,43278566,64894935103.99599
4414,maharashtra,2020,1,400070,10817537,21066837485.651253
4415,maharashtra,2020,1,411057,5637564,3498481662.551411
4416,maharashtra,2020,1,411014,3577288,2709270512.58689
4417,maharashtra,2020,1,411033,3338361,2293643428.210578
4418,maharashtra,2020,1,411041,2822563,1654901853.7680151
4419,maharashtra,2020,1,440012,2572365,5224820485.536901
4420,maharashtra,2020,1,411046,2258157,1670905373.9413047
4421,maharashtra,2020,1,411028,2249726,1954542698.8450613
4422,maharashtra,2020,1,410501,2085583,2215056414.553487
4423,maharashtra,2020,2,411004,27617700,58352702890.56201
4424,maharashtra,2020,2,400070,6133707,13985785942.628002
4425,maharashtra,2020,2,444510,1773268,4869612765.548667
4426,maharashtra,2020,2,440012,1695433,4365896358.668893
4427,maharashtra,2020,2,411057,1566812,1588831343.3615618
4428,maharashtra,2020,2,411033,1473583,1470500760.125216
4429,maharashtra,2020,2,410501,1370197,1438917505.312336
4430,maharashtra,2020,2,421302,1268368,1772795394.7374768
4431,maharashtra,2020,2,411014,1246164,1342419964.1812515
4432,maharashtra,2020,2,431003,1144503,1537431832.653778
4433,maharashtra,2020,3,411004,49082232,94100767700.43585
4434,maharashtra,2020,3,400070,9322422,19921445454.627357
4435,maharashtra,2020,3,410501,2801571,3007329077.40823
4436,maharashtra,2020,3,411033,2579266,2455050777.865257
4437,maharashtra,2020,3,411057,2246332,1998570489.5234246
4438,maharashtra,2020,3,411014,2096814,2005776005.6437986
4439,maharashtra,2020,3,431001,1958007,3661800243.2774534
4440,maharashtra,2020,3,431003,1924441,2632272615.053278
4441,maharashtra,2020,3,440012,1886074,4404411879.502844
4442,maharashtra,2020,3,411041,1815596,1737159508.2047925
4443,maharashtra,2020,4,411004,48628369,83733590846.6026
4444,maharashtra,2020,4,400070,10292942,19437071904.383442
4445,maharashtra,2020,4,410501,5088128,4921388816.8259945
4446,maharashtra,2020,4,444510,4444889,10914140072.251568
4447,maharashtra,2020,4,411033,4384385,3846739778.821233
4448,maharashtra,2020,4,411014,4117739,3458693807.9549103
4449,maharashtra,2020,4,411057,3737410,3034627308.599435
4450,maharashtra,2020,4,431003,3183797,4104217114.676458
4451,maharashtra,2020,4,411041,3105570,2764392022.9529486
4452,maharashtra,2020,4,411046,3049281,3141625296.983733
4453,maharashtra,2021,1,411004,99287169,142692099313.189
4454,maharashtra,2021,1,400070,25090098,39416189451.46673
4455,maharashtra,2021,1,444510,14752939,29459240170.90883
4456,maharashtra,2021,1,410501,5597174,5283710135.059421
4457,maharashtra,2021,1,411033,5167231,4454661003.7049465
4458,maharashtra,2021,1,411014,5011718,4006389874.363821
4459,maharashtra,2021,1,411057,4560933,3672139833.675662
4460,maharashtra,2021,1,411041,3970507,3298137065.526967
4461,maharashtra,2021,1,440012,3927031,7099760065.066556
4462,maharashtra,2021,1,411046,3668053,3582816058.737564
4463,maharashtra,2021,2,411004,120795663,186134320440.93646
4464,maharashtra,2021,2,400070,27988960,44355645215.55112
4465,maharashtra,2021,2,444510,25401557,51689666317.88881
4466,maharashtra,2021,2,410501,5820240,5718928168.939413
4467,maharashtra,2021,2,440012,4911423,9162320983.838173
4468,maharashtra,2021,2,411033,4333078,4447067830.754314
4469,maharashtra,2021,2,431001,4313072,7018036781.23728
4470,maharashtra,2021,2,411014,3826381,3573102470.8404264
4471,maharashtra,2021,2,412105,3522643,4155458263.9432354
4472,maharashtra,2021,2,411057,3471054,3320265998.5346704
4473,maharashtra,2021,3,411004,155523883,217400690972.0777
4474,maharashtra,2021,3,444510,45378525,84950919432.04364
4475,maharashtra,2021,3,400070,35253876,52493227092.60605
4476,maharashtra,2021,3,410501,8483378,7512931034.073682
4477,maharashtra,2021,3,431001,6658569,9795663070.657686
4478,maharashtra,2021,3,411033,6391773,5955974410.850868
4479,maharashtra,2021,3,411014,6153220,5254893792.249605
4480,maharashtra,2021,3,411057,5518690,4869776610.609431
4481,maharashtra,2021,3,440012,5494787,9251767919.822668
4482,maharashtra,2021,3,412105,5234434,5620948987.57558
4483,maharashtra,2021,4,411004,185423020,259406175394.85846
4484,maharashtra,2021,4,444510,55162139,103212697006.96255
4485,maharashtra,2021,4,400070,50340367,73187916008.75829
4486,maharashtra,2021,4,410501,10198767,9264010974.618313
4487,maharashtra,2021,4,431001,8557377,12404503527.716852
4488,maharashtra,2021,4,411014,7890419,6868558294.36281
4489,maharashtra,2021,4,411033,7862205,7410840168.559816
4490,maharashtra,2021,4,411057,7136353,6247408883.821518
4491,maharashtra,2021,4,431003,6407291,8067351256.978017
4492,maharashtra,2021,4,412105,6367461,6993658658.829407
4493,maharashtra,2022,1,411004,209101358,285005833904.6318
4494,maharashtra,2022,1,444510,69862188,129741278088.80705
4495,maharashtra,2022,1,400070,56011211,80794740859.51787
4496,maharashtra,2022,1,410501,11640038,10636624234.637459
4497,maharashtra,2022,1,431001,9825891,13805827491.422024
4498,maharashtra,2022,1,411033,9348861,8590526583.137423
4499,maharashtra,2022,1,411014,9059263,7848200047.69926
4500,maharashtra,2022,1,411057,8561602,7472972778.678108
4501,maharashtra,2022,1,412105,7459104,8159684878.294653
4502,maharashtra,2022,1,421302,7450111,11482329394.52514
4503,maharashtra,2022,2,411004,262731186,356436998068.0399
4504,maharashtra,2022,2,444510,93575752,168031360482.0629
4505,maharashtra,2022,2,400070,67786894,95416331928.65605
4506,maharashtra,2022,2,410501,13236910,11874309798.75892
4507,maharashtra,2022,2,411014,11697920,10026764352.969936
4508,maharashtra,2022,2,411057,11622532,9909192948.653673
4509,maharashtra,2022,2,431001,11357036,15940998114.996466
4510,maharashtra,2022,2,411033,11248321,10137475801.06741
4511,maharashtra,2022,2,411041,8733671,7423109581.111521
4512,maharashtra,2022,2,412105,8602663,9347399710.593971
4513,maharashtra,2022,3,411033,217102802,241609848561.36984
4514,maharashtra,2022,3,400070,137051260,170363147506.6858
4515,maharashtra,2022,3,400008,49814056,65788617891.76341
4516,maharashtra,2022,3,411004,35565559,46889682733.19162
4517,maharashtra,2022,3,440015,28518450,39580070888.688675
4518,maharashtra,2022,3,422001,16584775,22892863075.667614
4519,maharashtra,2022,3,410501,13708087,12394610913.096243
4520,maharashtra,2022,3,411057,13233019,11257700083.431376
4521,maharashtra,2022,3,444510,12876808,23786716614.652943
4522,maharashtra,2022,3,411014,12461317,10734695463.204502
4523,maharashtra,2022,4,411033,263248580,298971294541.89966
4524,maharashtra,2022,4,400070,180508440,226320223720.06732
4525,maharashtra,2022,4,400008,49240020,65927005243.35176
4526,maharashtra,2022,4,440015,33001619,46646510285.455376
4527,maharashtra,2022,4,422001,29230434,40043689994.83023
4528,maharashtra,2022,4,410501,15124573,13739297710.183975
4529,maharashtra,2022,4,411057,14986782,12424554392.873234
4530,maharashtra,2022,4,411014,13692420,11881222962.18791
4531,maharashtra,2022,4,421302,13270367,18356897590.78022
4532,maharashtra,2022,4,431201,12674116,17443485580.872044
4533,maharashtra,2023,1,411057,27438671,21723536786.0
4534,maharashtra,2023,1,410501,25782962,22470285522.0
4535,maharashtra,2023,1,411014,23623328,19438224053.0
4536,maharashtra,2023,1,411033,21924992,18765003193.0
4537,maharashtra,2023,1,421302,17573711,23079684609.0
4538,maharashtra,2023,1,412105,16901938,17673043028.0
4539,maharashtra,2023,1,411028,15706323,14847085738.0
4540,maharashtra,2023,1,411041,15299496,12736609263.0
4541,maharashtra,2023,1,411046,15186635,14410019252.0
4542,maharashtra,2023,1,431003,15050418,17424324715.0
4543,maharashtra,2023,2,411057,30991776,24785623038.0
4544,maharashtra,2023,2,410501,29066230,24451732191.0
4545,maharashtra,2023,2,411014,25859292,21392570247.0
4546,maharashtra,2023,2,411033,23888848,20527805168.0
4547,maharashtra,2023,2,421302,19309222,24700746766.0
4548,maharashtra,2023,2,412105,18719763,19377447045.0
4549,maharashtra,2023,2,411028,17388584,16343289591.0
4550,maharashtra,2023,2,431003,16407926,19083832100.0
4551,maharashtra,2023,2,411041,16397174,13821446631.0
4552,maharashtra,2023,2,411046,16261485,15584348456.0
4553,manipur,2018,1,795004,12606,23682933.58208196
4554,manipur,2018,1,795001,8487,10244714.67605827
4555,manipur,2018,1,795133,4140,6458893.323608544
4556,manipur,2018,1,795130,4015,1947352.8842733959
4557,manipur,2018,1,795138,4012,3186030.4751248285
4558,manipur,2018,1,795009,3749,4170135.4255989287
4559,manipur,2018,1,795149,3632,3526963.202119058
4560,manipur,2018,1,795008,3285,2936870.674948047
4561,manipur,2018,1,795002,3020,4270672.741117084
4562,manipur,2018,1,795148,2976,3058970.431631125
4563,manipur,2018,2,795004,18869,44371601.789746955
4564,manipur,2018,2,795001,11421,20780535.104123443
4565,manipur,2018,2,795138,10598,10328620.30235086
4566,manipur,2018,2,795130,8787,4411550.308926317
4567,manipur,2018,2,795148,8124,6416280.939354524
4568,manipur,2018,2,795008,7956,6424120.1701824935
4569,manipur,2018,2,795149,7677,7402520.412686354
4570,manipur,2018,2,795133,7109,10382916.496883135
4571,manipur,2018,2,795009,6537,7127037.549029747
4572,manipur,2018,2,795010,5110,8471239.484244682
4573,manipur,2018,3,795008,22448,15778360.208970271
4574,manipur,2018,3,795004,22196,61681660.67057082
4575,manipur,2018,3,795001,15883,31271196.166412406
4576,manipur,2018,3,795138,10525,20443510.769133568
4577,manipur,2018,3,795133,8504,12631267.784410078
4578,manipur,2018,3,795148,7723,11875212.226570638
4579,manipur,2018,3,795132,6976,9049086.682711724
4580,manipur,2018,3,795149,6292,9524903.275712792
4581,manipur,2018,3,795009,6228,10405423.891936263
4582,manipur,2018,3,795010,5771,11283039.738901485
4583,manipur,2018,4,795004,32711,95104886.51172696
4584,manipur,2018,4,795001,19824,48128337.59258818
4585,manipur,2018,4,795138,12501,27087023.257224698
4586,manipur,2018,4,795133,10795,19534498.355745625
4587,manipur,2018,4,795148,9494,18953989.770510618
4588,manipur,2018,4,795132,7849,13377220.69851027
4589,manipur,2018,4,795149,7506,16701062.637170646
4590,manipur,2018,4,795002,7121,22565426.57785627
4591,manipur,2018,4,795107,7028,25299899.69137483
4592,manipur,2018,4,795008,6971,12533403.844624616
4593,manipur,2019,1,795004,35245,109634944.30257642
4594,manipur,2019,1,795001,24838,56727468.16179132
4595,manipur,2019,1,795002,12432,25977979.478554804
4596,manipur,2019,1,795138,11157,22901903.302165523
4597,manipur,2019,1,795133,9791,21402954.883938394
4598,manipur,2019,1,795148,9570,19123565.136399906
4599,manipur,2019,1,795132,9340,18235018.20897458
4600,manipur,2019,1,795107,8646,23565468.844109796
4601,manipur,2019,1,795149,8393,24871786.666982573
4602,manipur,2019,1,795128,8185,27756732.496665865
4603,manipur,2019,2,795004,36187,120781209.48124579
4604,manipur,2019,2,795001,28023,77389134.5047512
4605,manipur,2019,2,795002,10533,30009542.78850165
4606,manipur,2019,2,795138,9739,27248718.95561669
4607,manipur,2019,2,795133,8834,21011673.359420665
4608,manipur,2019,2,795148,8578,18484663.43130917
4609,manipur,2019,2,795107,8437,25768354.482557006
4610,manipur,2019,2,795149,7257,20388901.095304318
4611,manipur,2019,2,795128,7150,23400317.826739278
4612,manipur,2019,2,795132,6820,16466061.165612688
4613,manipur,2019,3,795004,49341,143342579.45317823
4614,manipur,2019,3,795001,34428,100742930.73130392
4615,manipur,2019,3,795002,16183,38435546.5771031
4616,manipur,2019,3,795107,12606,31413050.58819677
4617,manipur,2019,3,795138,12455,31596560.483539104
4618,manipur,2019,3,795133,11331,21911206.158574402
4619,manipur,2019,3,795148,10206,20197259.281416446
4620,manipur,2019,3,795103,10097,21276889.316738486
4621,manipur,2019,3,795128,9626,31349106.362106614
4622,manipur,2019,3,795149,9541,25778922.851421803
4623,manipur,2019,4,795004,85163,284142574.36576116
4624,manipur,2019,4,795001,41607,123799617.86394042
4625,manipur,2019,4,795002,19150,43657709.80721581
4626,manipur,2019,4,795133,16045,32936174.803068608
4627,manipur,2019,4,795138,14997,36046485.762527086
4628,manipur,2019,4,795107,14246,38601354.81514808
4629,manipur,2019,4,795148,13841,28618093.637119994
4630,manipur,2019,4,795149,12308,32634117.40836089
4631,manipur,2019,4,795103,12270,28917720.973230727
4632,manipur,2019,4,795010,10612,24985787.00335359
